locusName	arabi-defline
estExt_fgenesh1_pg.C_120038	
estExt_fgenesh1_pg.C_120047	
estExt_fgenesh1_pg.C_120050	RNA-binding (RRM/RBD/RNP motifs) family protein
estExt_fgenesh1_pg.C_120065	HIT-type Zinc finger family protein
estExt_fgenesh1_pg.C_120067	Major facilitator superfamily protein
estExt_fgenesh1_pg.C_120071	
estExt_fgenesh1_pg.C_120079	
estExt_fgenesh1_pg.C_120088	6-phosphogluconolactonase 1
estExt_fgenesh1_pg.C_120095	Uncharacterized protein
estExt_fgenesh1_pg.C_120096	Stigma-specific Stig1 family protein
estExt_fgenesh1_pg.C_120112	
estExt_fgenesh1_pg.C_120114	calmodulin-binding protein
estExt_fgenesh1_pg.C_120117	photosystem I subunit K
estExt_fgenesh1_pg.C_120124	
estExt_fgenesh1_pg.C_120127	
estExt_fgenesh1_pg.C_120141	
estExt_fgenesh1_pg.C_120147	
estExt_fgenesh1_pg.C_120161	Regulator of Vps4 activity in the MVB pathway protein
estExt_fgenesh1_pg.C_120162	maternal effect embryo arrest 18
estExt_fgenesh1_pg.C_120168	inositol polyphosphate kinase 2 beta
estExt_fgenesh1_pg.C_120187	RNI-like superfamily protein
estExt_fgenesh1_pg.C_120197	TRAUCO
estExt_fgenesh1_pg.C_120217	RNAse THREE-like protein 2
estExt_fgenesh1_pg.C_120223	
estExt_fgenesh1_pg.C_120231	
estExt_fgenesh1_pg.C_120236	
estExt_fgenesh1_pg.C_120247	glycoprotease 1
gw1.10.255.1	pfkB-like carbohydrate kinase family protein
estExt_fgenesh1_pg.C_120252	Calmodulin-binding protein
estExt_fgenesh1_pg.C_120257	Adenine nucleotide alpha hydrolases-like superfamily protein
estExt_fgenesh1_pg.C_120262	ACT-like superfamily protein
estExt_fgenesh1_pg.C_120263	
estExt_fgenesh1_pg.C_120282	
estExt_fgenesh1_pg.C_120289	
estExt_fgenesh1_pg.C_130010	GATA transcription factor 9
estExt_fgenesh1_pg.C_130024	
estExt_fgenesh1_pg.C_130028	
estExt_fgenesh1_pg.C_130046	transducin family protein / WD-40 repeat family protein
estExt_fgenesh1_pg.C_130047	long-chain acyl-CoA synthetase 6
estExt_fgenesh1_pg.C_130053	
estExt_fgenesh1_pg.C_130060	
estExt_fgenesh1_pg.C_130064	Transducin/WD40 repeat-like superfamily protein
estExt_fgenesh1_pg.C_130065	embryo defective 2735
estExt_fgenesh1_pg.C_130068	Galactosyltransferase family protein
estExt_fgenesh1_pg.C_130072	Exostosin family protein
estExt_fgenesh1_pg.C_130073	nudix hydrolase homolog 11
estExt_fgenesh1_pg.C_130075	Exostosin family protein
estExt_fgenesh1_pg.C_130080	
estExt_fgenesh1_pg.C_130097	Cytochrome P450 superfamily protein
estExt_fgenesh1_pg.C_130102	microfibrillar-associated protein-related
estExt_fgenesh1_pg.C_130104	BTB/POZ domain-containing protein
estExt_fgenesh1_pg.C_130125	
estExt_fgenesh1_pg.C_130131	3-ketoacyl-CoA synthase 4
estExt_fgenesh1_pg.C_130148	MSCS-like 2
estExt_fgenesh1_pg.C_130149	Tetratricopeptide repeat (TPR)-like superfamily protein
estExt_fgenesh1_pg.C_130150	SC35-like splicing factor 33
estExt_fgenesh1_pg.C_130168	Protein phosphatase 2C family protein
estExt_fgenesh1_pg.C_130181	
estExt_fgenesh1_pg.C_130189	alpha/beta-Hydrolases superfamily protein
estExt_fgenesh1_pg.C_130190	Transmembrane amino acid transporter family protein
estExt_fgenesh1_pg.C_130199	ureide permease 2
estExt_fgenesh1_pg.C_130211	phosphate transporter 4;6
estExt_fgenesh1_pg.C_130219	
estExt_fgenesh1_pg.C_140016	
estExt_fgenesh1_pg.C_140025	Pyridoxamine 5\'-phosphate oxidase family protein
estExt_fgenesh1_pg.C_140026	exocyst subunit exo70 family protein A2
estExt_fgenesh1_pg.C_140032	ribosomal protein L2
estExt_fgenesh1_pg.C_140033	
estExt_fgenesh1_pg.C_140061	
estExt_fgenesh1_pg.C_140072	
estExt_fgenesh1_pg.C_140074	
estExt_fgenesh1_pg.C_140083	Pyridoxal-5\'-phosphate-dependent enzyme family protein
estExt_fgenesh1_pg.C_140085	methyltransferases
estExt_fgenesh1_pg.C_140089	
estExt_fgenesh1_pg.C_140090	
estExt_fgenesh1_pg.C_140093	
estExt_fgenesh1_pg.C_140099	ubiquitin-associated (UBA)/TS-N domain-containing protein
estExt_fgenesh1_pg.C_140103	regulatory particle AAA-ATPase 2A
estExt_fgenesh1_pg.C_140104	
estExt_fgenesh1_pg.C_140107	RNA polymerase I specific transcription initiation factor RRN3 protein
estExt_fgenesh1_pg.C_140110	
estExt_fgenesh1_pg.C_140127	
estExt_fgenesh1_pg.C_140131	sodium proton exchanger, putative (NHX7) (SOS1)
estExt_fgenesh1_pg.C_140138	RmlC-like cupins superfamily protein
estExt_fgenesh1_pg.C_140141	repressor of lrx1
estExt_fgenesh1_pg.C_140149	Protein of unknown function (DUF506)
estExt_fgenesh1_pg.C_140159	
estExt_fgenesh1_pg.C_140171	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_fgenesh1_pg.C_140180	DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain
estExt_fgenesh1_pg.C_140200	Ubiquitin-associated (UBA) protein
estExt_fgenesh1_pg.C_140206	Protein kinase superfamily protein
estExt_fgenesh1_pg.C_150002	
estExt_fgenesh1_pg.C_150003	L-tyrosine decarboxylase
estExt_fgenesh1_pg.C_150032	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_fgenesh1_pg.C_150045	Adenine nucleotide alpha hydrolases-like superfamily protein
estExt_fgenesh1_pg.C_150085	purple acid phosphatase 15
estExt_fgenesh1_pg.C_150089	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_fgenesh1_pg.C_150094	
estExt_fgenesh1_pg.C_150098	threonine aldolase 2
estExt_fgenesh1_pg.C_150108	Ubiquitin system component Cue protein
estExt_fgenesh1_pg.C_150110	Domain of unknown function (DUF220)
estExt_fgenesh1_pg.C_150111	white-brown complex homolog 19
estExt_fgenesh1_pg.C_150120	alpha carbonic anhydrase 4
estExt_fgenesh1_pg.C_150121	spindle pole body component 98
estExt_fgenesh1_pg.C_150125	photosystem I light harvesting complex gene 5
estExt_fgenesh1_pg.C_150133	
estExt_fgenesh1_pg.C_150145	
estExt_fgenesh1_pg.C_150150	
estExt_fgenesh1_pg.C_150155	SEC6
estExt_fgenesh1_pg.C_150170	alpha-mannosidase 3
estExt_fgenesh1_pg.C_150172	
estExt_fgenesh1_pg.C_150179	fatty acid reductase 5
estExt_fgenesh1_pg.C_150180	
estExt_fgenesh1_pg.C_150186	gamma-glutamyl transpeptidase 4
estExt_fgenesh1_pg.C_150193	Cytochrome P450 superfamily protein
estExt_fgenesh1_pg.C_160003	
estExt_fgenesh1_pg.C_160008	
estExt_fgenesh1_pg.C_160014	E3 ubiquitin ligase, putative
estExt_fgenesh1_pg.C_160017	NAD(P)-linked oxidoreductase superfamily protein
estExt_fgenesh1_pg.C_160023	dgd1 suppressor 1
estExt_fgenesh1_pg.C_160064	
estExt_fgenesh1_pg.C_160068	
estExt_fgenesh1_pg.C_160097	RNI-like superfamily protein
estExt_fgenesh1_pg.C_160101	polyribonucleotide nucleotidyltransferase, putative
estExt_fgenesh1_pg.C_160121	Protein of unknown function (DUF962)
estExt_fgenesh1_pg.C_160132	
estExt_fgenesh1_pg.C_160145	
estExt_fgenesh1_pg.C_160151	Transducin/WD40 repeat-like superfamily protein
estExt_fgenesh1_pg.C_160153	phosphorylcholine cytidylyltransferase2
estExt_fgenesh1_pg.C_160156	
estExt_fgenesh1_pg.C_160183	
estExt_fgenesh1_pg.C_160193	SET domain group 37
estExt_fgenesh1_pg.C_160199	Rubisco methyltransferase family protein
estExt_fgenesh1_pg.C_160206	RING/U-box superfamily protein
estExt_fgenesh1_pg.C_170006	
gw1.8.205.1	Transducin/WD40 repeat-like superfamily protein
estExt_fgenesh1_pg.C_170033	Bestrophin-like protein
estExt_fgenesh1_pg.C_170039	ARID/BRIGHT DNA-binding domain-containing protein
estExt_fgenesh1_pg.C_170040	DEA(D/H)-box RNA helicase family protein
estExt_fgenesh1_pg.C_170042	phytochrome interacting factor 3
estExt_fgenesh1_pg.C_170046	Plant protein of unknown function (DUF946)
estExt_fgenesh1_pg.C_170059	
estExt_fgenesh1_pg.C_170083	bidirectional amino acid transporter 1
estExt_fgenesh1_pg.C_170102	
estExt_fgenesh1_pg.C_170103	SNF2 domain-containing protein / helicase domain-containing protein / HNH endonuclease domain-containing protein
estExt_fgenesh1_pg.C_170126	cytokinin response factor 6
estExt_fgenesh1_pg.C_170151	
estExt_fgenesh1_pg.C_180006	
estExt_fgenesh1_pg.C_180010	
estExt_fgenesh1_pg.C_180014	peroxin 14
estExt_fgenesh1_pg.C_180015	cytochrome C oxidase 6B
estExt_fgenesh1_pg.C_180018	
estExt_fgenesh1_pg.C_180039	peptide transporter 1
estExt_fgenesh1_pg.C_180045	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein
estExt_fgenesh1_pg.C_180055	
estExt_fgenesh1_pg.C_180056	Glycosyl hydrolase superfamily protein
estExt_fgenesh1_pg.C_180058	
estExt_fgenesh1_pg.C_180069	TBP-associated factor 11
estExt_fgenesh1_pg.C_180072	
estExt_fgenesh1_pg.C_180089	Acyl-CoA N-acyltransferases (NAT) superfamily protein
estExt_fgenesh1_pg.C_180108	Rubisco methyltransferase family protein
estExt_fgenesh1_pg.C_180134	
estExt_fgenesh1_pg.C_180136	tubulin folding cofactor E / Pfifferling (PFI)
estExt_fgenesh1_pg.C_180145	
estExt_fgenesh1_pg.C_180154	
estExt_fgenesh1_pg.C_180166	
estExt_fgenesh1_pg.C_180168	
estExt_fgenesh1_pg.C_180169	Radical SAM superfamily protein
estExt_fgenesh1_pg.C_180176	manganese superoxide dismutase 1
estExt_fgenesh1_pg.C_180186	
estExt_fgenesh1_pg.C_180189	beta glucosidase 2
estExt_fgenesh1_pg.C_180202	
estExt_fgenesh1_pg.C_180206	Adaptin ear-binding coat-associated protein 1 NECAP-1
estExt_fgenesh1_pg.C_190007	ATP synthase alpha/beta family protein
estExt_fgenesh1_pg.C_190010	ARM repeat superfamily protein
estExt_fgenesh1_pg.C_190015	Trimeric LpxA-like enzyme
estExt_fgenesh1_pg.C_190023	
estExt_fgenesh1_pg.C_190026	
estExt_fgenesh1_pg.C_190027	nitrilase-like protein 1
estExt_fgenesh1_pg.C_190043	
estExt_fgenesh1_pg.C_190050	Emsy N Terminus (ENT)/ plant Tudor-like domains-containing protein
estExt_fgenesh1_pg.C_190052	DNAJ heat shock family protein
estExt_fgenesh1_pg.C_190053	DnaJ / Sec63 Brl domains-containing protein
estExt_fgenesh1_pg.C_190066	aspartic proteinase A1
estExt_fgenesh1_pg.C_190078	protein kinase family protein / protein phosphatase 2C ( PP2C) family protein
estExt_fgenesh1_pg.C_190079	Zinc finger C-x8-C-x5-C-x3-H type family protein
estExt_fgenesh1_pg.C_190081	
estExt_fgenesh1_pg.C_190086	PB1 domain-containing protein tyrosine kinase
estExt_fgenesh1_pg.C_190087	ATPase, F1 complex, delta/epsilon subunit
estExt_fgenesh1_pg.C_190103	
estExt_fgenesh1_pg.C_190110	potassium channel in Arabidopsis thaliana 3
estExt_fgenesh1_pg.C_190114	RAP
estExt_fgenesh1_pg.C_190115	Regulator of chromosome condensation (RCC1) family protein
estExt_fgenesh1_pg.C_190127	light-mediated development protein 1 / deetiolated1 (DET1)
estExt_fgenesh1_pg.C_190130	Domain of unknown function (DUF1767)
estExt_fgenesh1_pg.C_190135	Aldolase superfamily protein
estExt_fgenesh1_pg.C_190138	
estExt_fgenesh1_pg.C_190151	
estExt_fgenesh1_pg.C_190162	related to KPC1
estExt_fgenesh1_pg.C_200003	alpha/beta-Hydrolases superfamily protein
estExt_fgenesh1_pg.C_200005	
estExt_fgenesh1_pg.C_200007	centrin2
estExt_fgenesh1_pg.C_200012	
estExt_fgenesh1_pg.C_200036	SEC7-like guanine nucleotide exchange family protein
estExt_fgenesh1_pg.C_200046	DNA binding;zinc ion binding;DNA binding
estExt_fgenesh1_pg.C_200048	DNA replication protein-related
estExt_fgenesh1_pg.C_200049	
estExt_fgenesh1_pg.C_200051	Beta-ketoacyl synthase
estExt_fgenesh1_pg.C_200064	NAD kinase 2
estExt_fgenesh1_pg.C_200115	winged-helix DNA-binding transcription factor family protein
estExt_fgenesh1_pg.C_200116	Cystatin/monellin family protein
estExt_fgenesh1_pg.C_200127	
estExt_fgenesh1_pg.C_200130	cytochrome P450, family 711, subfamily A, polypeptide 1
estExt_fgenesh1_pg.C_200132	
estExt_fgenesh1_pg.C_200136	H(+)-ATPase 7
estExt_fgenesh1_pg.C_200137	alpha/beta-Hydrolases superfamily protein
estExt_fgenesh1_pg.C_200140	proline-rich spliceosome-associated (PSP) family protein
estExt_fgenesh1_pg.C_200169	Mono-/di-acylglycerol lipase, N-terminal;Lipase, class 3
estExt_fgenesh1_pg.C_200171	ATP/GTP-binding protein family
estExt_fgenesh1_pg.C_210004	transducin family protein / WD-40 repeat family protein
estExt_fgenesh1_pg.C_210005	Ribosomal protein L6 family
estExt_fgenesh1_pg.C_210022	Nuclear pore localisation protein NPL4
estExt_fgenesh1_pg.C_210025	aldehyde oxidase 2
estExt_fgenesh1_pg.C_210036	transducin family protein / WD-40 repeat family protein
estExt_fgenesh1_pg.C_210044	
estExt_fgenesh1_pg.C_210053	
estExt_fgenesh1_pg.C_210060	
estExt_fgenesh1_pg.C_210070	DNA/RNA helicase protein
estExt_fgenesh1_pg.C_210087	
estExt_fgenesh1_pg.C_210104	Translation initiation factor 2, small GTP-binding protein
estExt_fgenesh1_pg.C_210108	purple acid phosphatase 29
estExt_fgenesh1_pg.C_210110	Acyl-CoA N-acyltransferases (NAT) superfamily protein
estExt_fgenesh1_pg.C_210111	
estExt_fgenesh1_pg.C_210112	Ypt/Rab-GAP domain of gyp1p superfamily protein
estExt_fgenesh1_pg.C_210119	
estExt_fgenesh1_pg.C_210120	CW7
estExt_fgenesh1_pg.C_210134	ascorbate peroxidase 6
gw1.2.407.1	
estExt_fgenesh1_pg.C_220007	LETM1-like protein
estExt_fgenesh1_pg.C_220008	Protein of unknown function (DUF185)
estExt_fgenesh1_pg.C_220010	
estExt_fgenesh1_pg.C_220012	
estExt_fgenesh1_pg.C_220022	solute:sodium symporters;urea transmembrane transporters
estExt_fgenesh1_pg.C_220029	
estExt_fgenesh1_pg.C_220038	
estExt_fgenesh1_pg.C_220039	
estExt_fgenesh1_pg.C_220051	quiescin-sulfhydryl oxidase 2
estExt_fgenesh1_pg.C_220061	
estExt_fgenesh1_pg.C_220091	
estExt_fgenesh1_pg.C_220093	nudix hydrolase homolog 19
estExt_fgenesh1_pg.C_220094	
estExt_fgenesh1_pg.C_220105	
estExt_fgenesh1_pg.C_220107	RAP
estExt_fgenesh1_pg.C_220108	chromatin remodeling factor18
estExt_fgenesh1_pg.C_230014	
estExt_fgenesh1_pg.C_230028	mitogen-activated protein kinase kinase 3
estExt_fgenesh1_pg.C_230040	GDA1/CD39 nucleoside phosphatase family protein
estExt_fgenesh1_pg.C_230048	vacuolar sorting receptor 4
estExt_fgenesh1_pg.C_230057	Zn-dependent exopeptidases superfamily protein
estExt_fgenesh1_pg.C_230060	
estExt_fgenesh1_pg.C_230066	
estExt_fgenesh1_pg.C_230073	vitamin E pathway gene 5
estExt_fgenesh1_pg.C_230080	
estExt_fgenesh1_pg.C_230088	
estExt_fgenesh1_pg.C_230090	RAN GTPase activating protein 1
estExt_fgenesh1_pg.C_230101	Got1/Sft2-like vescicle transport protein family
estExt_fgenesh1_pg.C_230108	ERD (early-responsive to dehydration stress) family protein
estExt_fgenesh1_pg.C_230111	
estExt_fgenesh1_pg.C_230117	glycosyl hydrolase 9B12
estExt_fgenesh1_pg.C_230122	DEAD/DEAH box RNA helicase family protein
estExt_fgenesh1_pg.C_230123	Glycosyl hydrolase superfamily protein
estExt_fgenesh1_pg.C_230126	golgin candidate 4
estExt_fgenesh1_pg.C_230131	
estExt_fgenesh1_pg.C_240001	
estExt_fgenesh1_pg.C_240007	Protein kinase superfamily protein
estExt_fgenesh1_pg.C_240010	nucleosome assembly protein1;1
estExt_fgenesh1_pg.C_240021	
estExt_fgenesh1_pg.C_240036	Peptidase S24/S26A/S26B/S26C family protein
estExt_fgenesh1_pg.C_240043	
estExt_fgenesh1_pg.C_240056	
estExt_fgenesh1_pg.C_240077	FAD-binding Berberine family protein
estExt_fgenesh1_pg.C_250013	
estExt_fgenesh1_pg.C_250014	FAD/NAD(P)-binding oxidoreductase
estExt_fgenesh1_pg.C_250027	ARM repeat superfamily protein
estExt_fgenesh1_pg.C_250030	DNA-directed RNA polymerase II protein
estExt_fgenesh1_pg.C_250043	
estExt_fgenesh1_pg.C_250061	UDP-Glycosyltransferase superfamily protein
estExt_fgenesh1_pg.C_250072	chaperone binding;ATPase activators
estExt_fgenesh1_pg.C_250074	Transducin/WD40 repeat-like superfamily protein
estExt_fgenesh1_pg.C_250075	
estExt_fgenesh1_pg.C_260001	
estExt_fgenesh1_pg.C_260011	Family of unknown function (DUF716)
estExt_fgenesh1_pg.C_260014	Golgi-localized GRIP domain-containing protein
estExt_fgenesh1_pg.C_260018	THO2
estExt_fgenesh1_pg.C_260031	
estExt_fgenesh1_pg.C_260040	Phosphoribulokinase / Uridine kinase family
estExt_fgenesh1_pg.C_260041	
estExt_fgenesh1_pg.C_260043	phosphatidyl inositol monophosphate 5 kinase
estExt_fgenesh1_pg.C_270006	
estExt_fgenesh1_pg.C_270013	
estExt_fgenesh1_pg.C_270036	
estExt_fgenesh1_pg.C_270043	fucosyltransferase 1
estExt_fgenesh1_pg.C_270044	Protein of unknown function (DUF288)
estExt_fgenesh1_pg.C_280005	SET domain-containing protein
estExt_fgenesh1_pg.C_280023	Protein of unknown function (DUF288)
estExt_fgenesh1_pg.C_280031	rhamnogalacturonan xylosyltransferase 2
estExt_fgenesh1_pg.C_290008	
gw1.3.285.1	glycerol-3-phosphate acyltransferase 9
gw1.1.433.1	WD-40 repeat family protein / beige-related
gw1.25.51.1	protein serine/threonine phosphatases;protein kinases;catalytics;cAMP-dependent protein kinase regulators;ATP binding;protein serine/threonine phosphatases
gw1.12.224.1	Molecular chaperone Hsp40/DnaJ family protein
gw1.2.429.1	P-loop containing nucleoside triphosphate hydrolases superfamily protein
estExt_fgenesh1_pm.C_10009	
estExt_fgenesh1_pm.C_10011	geranyl diphosphate synthase 1
estExt_fgenesh1_pm.C_10018	
estExt_fgenesh1_pm.C_10020	RmlC-like cupins superfamily protein
estExt_fgenesh1_pm.C_10023	
estExt_fgenesh1_pm.C_10024	Protein of unknown function (DUF803)
estExt_fgenesh1_pm.C_10025	ADP/ATP carrier 2
estExt_fgenesh1_pm.C_10027	phenylalanyl-tRNA synthetase class IIc family protein
estExt_fgenesh1_pm.C_10032	
estExt_fgenesh1_pm.C_10036	PHYTOENE SYNTHASE
estExt_fgenesh1_pm.C_10037	ubiquitin-conjugating enzyme 27
estExt_fgenesh1_pm.C_10038	
estExt_fgenesh1_pm.C_10039	cytochrome c oxidase-related
estExt_fgenesh1_pm.C_10040	N2,N2-dimethylguanosine tRNA methyltransferase
estExt_fgenesh1_pm.C_10049	Pre-mRNA-splicing factor 3
estExt_fgenesh1_pm.C_10055	
estExt_fgenesh1_pm.C_10057	
estExt_fgenesh1_pm.C_10069	Yippee family putative zinc-binding protein
estExt_fgenesh1_pm.C_10071	
estExt_fgenesh1_pm.C_10072	tubulin folding cofactor B
estExt_fgenesh1_pm.C_10074	RAB GTPase homolog G3C
estExt_fgenesh1_pm.C_10078	modifier of snc1,4
estExt_fgenesh1_pm.C_10079	
estExt_fgenesh1_pm.C_10083	
estExt_fgenesh1_pm.C_10085	NADH-ubiquinone oxidoreductase B8 subunit, putative
estExt_fgenesh1_pm.C_10087	Zinc finger (CCCH-type/C3HC4-type RING finger) family protein
estExt_fgenesh1_pm.C_10092	S-formylglutathione hydrolase
estExt_fgenesh1_pm.C_10094	photosystem II BY
estExt_fgenesh1_pm.C_10096	
estExt_fgenesh1_pm.C_10098	Endomembrane protein 70 protein family
estExt_fgenesh1_pm.C_10101	Uncharacterised protein family SERF
estExt_fgenesh1_pm.C_10109	Aldolase superfamily protein
estExt_fgenesh1_pm.C_10115	manganese superoxide dismutase 1
estExt_fgenesh1_pm.C_10117	
estExt_fgenesh1_pm.C_10125	coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative
estExt_fgenesh1_pm.C_10143	radical SAM domain-containing protein / GCN5-related N-acetyltransferase (GNAT) family protein
estExt_fgenesh1_pm.C_10144	
estExt_fgenesh1_pm.C_10145	
estExt_fgenesh1_pm.C_10153	phosphoinositide binding
estExt_fgenesh1_pm.C_10157	Peptidase M20/M25/M40 family protein
estExt_fgenesh1_pm.C_10166	phosphoenolpyruvate carboxylase 1
estExt_fgenesh1_pm.C_10169	serine acetyltransferase 3;2
estExt_fgenesh1_pm.C_10178	10-formyltetrahydrofolate synthetase
estExt_fgenesh1_pm.C_10180	
estExt_fgenesh1_pm.C_10184	cell division control 2
estExt_fgenesh1_pm.C_10185	Small nuclear ribonucleoprotein family protein
estExt_fgenesh1_pm.C_10186	nuclear factor Y, subunit C9
estExt_fgenesh1_pm.C_10190	ATPase, F1 complex, gamma subunit protein
estExt_fgenesh1_pm.C_10192	kinesin-like calmodulin-binding protein (ZWICHEL)
estExt_fgenesh1_pm.C_10194	
estExt_fgenesh1_pm.C_10210	
estExt_fgenesh1_pm.C_10212	
estExt_fgenesh1_pm.C_10213	
estExt_fgenesh1_pm.C_10214	glutathione synthetase 2
estExt_fgenesh1_pm.C_10221	
estExt_fgenesh1_pm.C_10226	
estExt_fgenesh1_pm.C_10230	ammonium transporter 1;1
estExt_fgenesh1_pm.C_10236	Ubiquitin related modifier 1
estExt_fgenesh1_pm.C_10237	
estExt_fgenesh1_pm.C_10238	
estExt_fgenesh1_pm.C_10241	
estExt_fgenesh1_pm.C_10242	
estExt_fgenesh1_pm.C_10243	Tetratricopeptide repeat (TPR)-like superfamily protein
estExt_fgenesh1_pm.C_10244	
estExt_fgenesh1_pm.C_10260	
estExt_fgenesh1_pm.C_10269	UNC-50 family protein
estExt_fgenesh1_pm.C_10272	Regulator of chromosome condensation (RCC1) family protein
estExt_fgenesh1_pm.C_10273	Histone superfamily protein
estExt_fgenesh1_pm.C_10274	glutamine-dependent asparagine synthase 1
estExt_fgenesh1_pm.C_10286	
estExt_fgenesh1_pm.C_10292	histone deacetylase 9
estExt_fgenesh1_pm.C_10293	Glycosyl hydrolase superfamily protein
estExt_fgenesh1_pm.C_10303	
estExt_fgenesh1_pm.C_10304	inhibitor-3
estExt_fgenesh1_pm.C_10307	DNAJ heat shock N-terminal domain-containing protein
estExt_fgenesh1_pm.C_10309	
estExt_fgenesh1_pm.C_10313	
estExt_fgenesh1_pm.C_10317	cytochrome P450, family 97, subfamily A, polypeptide 3
estExt_fgenesh1_pm.C_20007	SPFH/Band 7/PHB domain-containing membrane-associated protein family
estExt_fgenesh1_pm.C_20009	alpha-adaptin
estExt_fgenesh1_pm.C_20023	Ribosomal L29 family protein
estExt_fgenesh1_pm.C_20024	rRNA processing protein-related
estExt_fgenesh1_pm.C_20025	cytochrome P450, family 707, subfamily A, polypeptide 4
estExt_fgenesh1_pm.C_20030	pyruvate dehydrogenase complex E1 alpha subunit
estExt_fgenesh1_pm.C_20031	Protein of unknown function (DUF778)
estExt_fgenesh1_pm.C_20038	
estExt_fgenesh1_pm.C_20040	
estExt_fgenesh1_pm.C_20055	DNA primases;DNA primases
estExt_fgenesh1_pm.C_20064	pescadillo-related
