transcriptId	proteinId	kogid	kogdefline	kogClass	kogGroup
48932	48932	KOG3855	Monooxygenase involved in coenzyme Q (ubiquinone) biosynthesis	Energy production and conversion 	METABOLISM
48932	48932	KOG3855	Monooxygenase involved in coenzyme Q (ubiquinone) biosynthesis	Coenzyme transport and metabolism 	METABOLISM
12963	12963	KOG1534	Putative transcription factor FET5	Transcription 	INFORMATION STORAGE AND PROCESSING
48930	48930	KOG2578	Transcription factor E2F/dimerization partner (TDP)-like proteins	Transcription 	INFORMATION STORAGE AND PROCESSING
16168	16168	KOG1339	Aspartyl protease	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
15508	15508	KOG2749	mRNA cleavage and polyadenylation factor IA/II complex, subunit CLP1	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
7629	7629	KOG1157	Predicted guanosine polyphosphate pyrophosphohydrolase/synthase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
36485	36485	KOG4117	Heat shock factor binding protein	Transcription 	INFORMATION STORAGE AND PROCESSING
36485	36485	KOG4117	Heat shock factor binding protein	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
50124	50124	KOG0968	DNA polymerase zeta, catalytic subunit	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
50123	50123	KOG1419	Voltage-gated K+ channel KCNQ	Inorganic ion transport and metabolism 	METABOLISM
46248	46248	KOG1177	Long chain fatty acid acyl-CoA ligase	Lipid transport and metabolism 	METABOLISM
49589	49589	KOG0240	Kinesin (SMY1 subfamily)	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
50120	50120	KOG4109	Histone H3 (Lys4) methyltransferase complex, subunit CPS25/DPY-30	Transcription 	INFORMATION STORAGE AND PROCESSING
46245	46245	KOG1010	Rb (Retinoblastoma tumor suppressor)-related protein	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
49586	49586	KOG4430	Topoisomerase I-binding arginine-serine-rich protein	Transcription 	INFORMATION STORAGE AND PROCESSING
48924	48924	KOG1193	Arginyl-tRNA-protein transferase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
49580	49580	KOG1203	Predicted dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
48922	48922	KOG2025	Chromosome condensation complex Condensin, subunit G	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
48922	48922	KOG2025	Chromosome condensation complex Condensin, subunit G	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
48921	48921	KOG4744	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
16157	16157	KOG3084	NADH pyrophosphatase I of the Nudix family of hydrolases	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
16155	16155	KOG4400	E3 ubiquitin ligase interacting with arginine methyltransferase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
23371	23371	KOG1491	Predicted GTP-binding protein (ODN superfamily)	General function prediction only 	POORLY CHARACTERIZED
43699	43699	KOG1870	Ubiquitin C-terminal hydrolase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
43695	43695	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
43694	43694	KOG4419	5' nucleotidase	Nucleotide transport and metabolism 	METABOLISM
43693	43693	KOG4182	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
35818	35818	KOG4062	6-O-methylguanine-DNA methyltransferase MGMT/MGT1, involved in DNA repair	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
33131	33131	KOG3779	Homeobox transcription factor prospero	Transcription 	INFORMATION STORAGE AND PROCESSING
50115	50115	KOG2950	Uncharacterized protein involved in protein-protein interaction, contains polyproline-binding GYF domain	General function prediction only 	POORLY CHARACTERIZED
7614	7614	KOG0955	PHD finger protein BR140/LIN-49	General function prediction only 	POORLY CHARACTERIZED
50113	50113	KOG0909	Peptide:N-glycanase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
35810	35810	KOG3324	Mitochondrial import inner membrane translocase, subunit TIM23	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
46234	46234	KOG2130	Phosphatidylserine-specific receptor PtdSerR, contains JmjC domain	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
46234	46234	KOG2130	Phosphatidylserine-specific receptor PtdSerR, contains JmjC domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
46233	46233	KOG0192	Tyrosine kinase specific for activated (GTP-bound) p21cdc42Hs	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
49575	49575	KOG1205	Predicted dehydrogenase	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
48918	48918	KOG0439	VAMP-associated protein involved in inositol metabolism	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
46231	46231	KOG1130	Predicted G-alpha GTPase interaction protein, contains GoLoco domain	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
49572	49572	KOG0390	DNA repair protein, SNF2 family	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
49571	49571	KOG1216	von Willebrand factor and related coagulation proteins	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING
49571	49571	KOG1216	von Willebrand factor and related coagulation proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
49570	49570	KOG4178	Soluble epoxide hydrolase	Lipid transport and metabolism 	METABOLISM
48912	48912	KOG2231	Predicted E3 ubiquitin ligase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
48911	48911	KOG2159	tRNA nucleotidyltransferase/poly(A) polymerase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
23365	23365	KOG3822	Succinyl-CoA:alpha-ketoacid-CoA transferase	Energy production and conversion 	METABOLISM
12940	12940	KOG1919	RNA pseudouridylate synthases	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
40349	40349	KOG0721	Molecular chaperone (DnaJ superfamily)	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
43688	43688	KOG1270	Methyltransferases	Coenzyme transport and metabolism 	METABOLISM
43685	43685	KOG2741	Dimeric dihydrodiol dehydrogenase	Carbohydrate transport and metabolism 	METABOLISM
43685	43685	KOG2741	Dimeric dihydrodiol dehydrogenase	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
18826	18826	KOG0054	Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily	Secondary metabolites biosynthesis, transport and catabolism 	METABOLISM
43684	43684	KOG1577	Aldo/keto reductase family proteins	General function prediction only 	POORLY CHARACTERIZED
43683	43683	KOG3696	Aspartyl beta-hydroxylase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
33124	33124	KOG0017	FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations	General function prediction only 	POORLY CHARACTERIZED
43682	43682	KOG1619	Cytochrome b	Energy production and conversion 	METABOLISM
43680	43680	KOG1860	Nuclear protein export factor	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
43680	43680	KOG1860	Nuclear protein export factor	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
50103	50103	KOG4249	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
10257	10257	KOG0257	Kynurenine aminotransferase, glutamine transaminase K	Amino acid transport and metabolism 	METABOLISM
49568	49568	KOG1304	Amino acid transporters	Amino acid transport and metabolism 	METABOLISM
49567	49567	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
49566	49566	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
49563	49563	KOG2499	Beta-N-acetylhexosaminidase	Carbohydrate transport and metabolism 	METABOLISM
48904	48904	KOG1582	UDP-galactose transporter related protein	Carbohydrate transport and metabolism 	METABOLISM
48903	48903	KOG0543	FKBP-type peptidyl-prolyl cis-trans isomerase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
43678	43678	KOG3773	Adiponutrin and related vesicular transport proteins; predicted alpha/beta hydrolase	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
43677	43677	KOG2102	Exosomal 3'-5' exoribonuclease complex, subunit Rrp44/Dis3	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
33116	33116	KOG2615	Permease of the major facilitator superfamily	General function prediction only 	POORLY CHARACTERIZED
43673	43673	KOG2632	Rhomboid family proteins	Function unknown 	POORLY CHARACTERIZED
43671	43671	KOG1725	Protein involved in membrane traffic (YOP1/TB2/DP1/HVA22 family)	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
39794	39794	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
54092	54092	KOG1279	Chromatin remodeling factor subunit and related transcription factors	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
54091	54091	KOG0668	Casein kinase II, alpha subunit	Transcription 	INFORMATION STORAGE AND PROCESSING
54091	54091	KOG0668	Casein kinase II, alpha subunit	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
54091	54091	KOG0668	Casein kinase II, alpha subunit	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
46216	46216	KOG2510	SWI-SNF chromatin-remodeling complex protein	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING
10247	10247	KOG3145	Cystine transporter Cystinosin	Amino acid transport and metabolism 	METABOLISM
46215	46215	KOG1691	emp24/gp25L/p24 family of membrane trafficking proteins	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
49557	49557	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
46213	46213	KOG1861	Leucine permease transcriptional regulator	Transcription 	INFORMATION STORAGE AND PROCESSING
49555	49555	KOG1023	Natriuretic peptide receptor, guanylate cyclase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
46212	46212	KOG0619	FOG: Leucine rich repeat	General function prediction only 	POORLY CHARACTERIZED
46210	46210	KOG0033	Ca2+/calmodulin-dependent protein kinase, EF-Hand protein superfamily	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING
13582	13582	KOG1802	RNA helicase nonsense mRNA reducing factor (pNORF1)	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
49550	49550	KOG0161	Myosin class II heavy chain	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
12921	12921	KOG1004	Exosomal 3'-5' exoribonuclease complex subunit Rrp40	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
16125	16125	KOG0002	60s ribosomal protein L39	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
50885	50885	KOG2298	Glycyl-tRNA synthetase and related class II tRNA synthetase	Translation, ribosomal structure and biogenesis 	INFORMATION STORAGE AND PROCESSING
43667	43667	KOG0813	Glyoxylase	General function prediction only 	POORLY CHARACTERIZED
40325	40325	KOG2175	Protein predicted to be involved in carbohydrate metabolism	Carbohydrate transport and metabolism 	METABOLISM
43666	43666	KOG2521	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
33106	33106	KOG0017	FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations	General function prediction only 	POORLY CHARACTERIZED
43664	43664	KOG0995	Centromere-associated protein HEC1	Cell cycle control, cell division, chromosome partitioning 	METABOLISM
54086	54086	KOG1350	F0F1-type ATP synthase, beta subunit	Energy production and conversion 	METABOLISM
36444	36444	KOG0613	Projectin/twitchin and related proteins	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
39786	39786	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
39785	39785	KOG0627	Heat shock transcription factor	Transcription 	INFORMATION STORAGE AND PROCESSING
54082	54082	KOG1257	NADP+-dependent malic enzyme	Energy production and conversion 	METABOLISM
29223	29223	KOG0658	Glycogen synthase kinase-3	Carbohydrate transport and metabolism 	METABOLISM
46207	46207	KOG0243	Kinesin-like protein	Cytoskeleton 	CELLULAR PROCESSES AND SIGNALING
13578	13578	KOG2489	Transmembrane protein	General function prediction only 	POORLY CHARACTERIZED
49540	49540	KOG2563	Permease of the major facilitator superfamily	General function prediction only 	POORLY CHARACTERIZED
33896	33896	KOG4299	PHD Zn-finger protein	General function prediction only 	POORLY CHARACTERIZED
43657	43657	KOG1239	Inner membrane protein translocase involved in respiratory chain assembly	Intracellular trafficking, secretion, and vesicular transport 	CELLULAR PROCESSES AND SIGNALING
43657	43657	KOG1239	Inner membrane protein translocase involved in respiratory chain assembly	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
46999	46999	KOG2924	Deoxyhypusine synthase	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
43656	43656	KOG2919	Guanine nucleotide-binding protein	General function prediction only 	POORLY CHARACTERIZED
46998	46998	KOG1362	Choline transporter-like protein	Lipid transport and metabolism 	METABOLISM
43655	43655	KOG0322	G-protein beta subunit-like protein GNB1L, contains WD repeats	General function prediction only 	POORLY CHARACTERIZED
43654	43654	KOG0381	HMG box-containing protein	General function prediction only 	POORLY CHARACTERIZED
46994	46994	KOG2600	U3 small nucleolar ribonucleoprotein (snoRNP) subunit - Mpp10p	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING
54072	54072	KOG1131	RNA polymerase II transcription initiation/nucleotide excision repair factor TFIIH, 5'-3' helicase subunit RAD3	Transcription 	INFORMATION STORAGE AND PROCESSING
54072	54072	KOG1131	RNA polymerase II transcription initiation/nucleotide excision repair factor TFIIH, 5'-3' helicase subunit RAD3	Replication, recombination and repair 	INFORMATION STORAGE AND PROCESSING
29212	29212	KOG0278	Serine/threonine kinase receptor-associated protein	Lipid transport and metabolism 	METABOLISM
12909	12909	KOG0619	FOG: Leucine rich repeat	General function prediction only 	POORLY CHARACTERIZED
33888	33888	KOG3544	Collagens (type IV and type XIII), and related proteins	Extracellular structures 	CELLULAR PROCESSES AND SIGNALING
5685	5685	KOG0184	20S proteasome, regulatory subunit alpha type PSMA3/PRE10	Posttranslational modification, protein turnover, chaperones 	CELLULAR PROCESSES AND SIGNALING
33885	33885	KOG3252	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED
43649	43649	KOG1159	NADP-dependent flavoprotein reductase	Energy production and conversion 	METABOLISM
37086	37086	KOG2877	sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferases	Lipid transport and metabolism 	METABOLISM
43646	43646	KOG4686	Predicted sugar transporter	Carbohydrate transport and metabolism 	METABOLISM
43645	43645	KOG4197	FOG: PPR repeat	General function prediction only 	POORLY CHARACTERIZED
40303	40303	KOG4840	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	General function prediction only 	POORLY CHARACTERIZED
54068	54068	KOG1111	N-acetylglucosaminyltransferase complex, subunit PIG-A/SPT14, required for phosphatidylinositol biosynthesis/Sulfolipid synthase	Cell wall/membrane/envelope biogenesis 	CELLULAR PROCESSES AND SIGNALING
