#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
30780202	Cre09.g396900	Cre09.g396900.t1.2	Cre09.g396900.t1.2	PF09296,PF09297,PF00293	PTHR22769,PTHR22769:SF7	KOG3084	3.6.1.22	K03426	GO:0016787,GO:0046872	AT5G20070.1	ATNUDT19,ATNUDX19,NUDX19	nudix hydrolase homolog 19
30780433	Cre09.g396920	Cre09.g396920.t1.1	Cre09.g396920.t1.1									
30780385	Cre09.g396950	Cre09.g396950.t1.1	Cre09.g396950.t1.1	PF00083	PTHR11662,PTHR11662:SF243	KOG2532		K08193	GO:0055085,GO:0022857,GO:0016021	AT5G20380.1	PHT4;5	phosphate transporter 4;5
30780418	Cre09.g396957	Cre09.g396957.t1.1	Cre09.g396957.t1.1									
30781008	Cre09.g396994	Cre09.g396994.t1.1	Cre09.g396994.t1.1	PF00067	PTHR24301,PTHR24301:SF2	KOG0158	1.14.14.1		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT2G26170.1	CYP711A1,MAX1	cytochrome P450, family 711, subfamily A, polypeptide 1
30780571	Cre09.g397000	Cre09.g397000.t1.1	Cre09.g397000.t1.1		PTHR31600,PTHR31600:SF2							
30781323	Cre09.g397002	Cre09.g397002.t1.1	Cre09.g397002.t1.1									
30781486	Cre09.g397031	Cre09.g397031.t1.1	Cre09.g397031.t1.1	PF00067	PTHR24301,PTHR24301:SF2	KOG0157	5.3.99.5		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT2G26170.2	CYP711A1,MAX1	cytochrome P450, family 711, subfamily A, polypeptide 1
30781546	Cre09.g397050	Cre09.g397050.t1.1	Cre09.g397050.t1.1		PTHR31600,PTHR31600:SF2							
30781548	Cre09.g397052	Cre09.g397052.t1.1	Cre09.g397052.t1.1									
30781019	Cre09.g397068	Cre09.g397068.t1.1	Cre09.g397068.t1.1		PTHR12393,PTHR12393:SF6							
30780218	Cre09.g397095	Cre09.g397095.t1.2	Cre09.g397095.t1.2									
30780941	Cre09.g397098	Cre09.g397098.t1.1	Cre09.g397098.t1.1									
30781141	Cre09.g397100	Cre09.g397100.t1.2	Cre09.g397100.t1.2									
30780474	Cre09.g397105	Cre09.g397105.t1.1	Cre09.g397105.t1.1	PF00067	PTHR24301,PTHR24301:SF2	KOG0158,KOG0157	1.14.14.1		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT2G26170.1	CYP711A1,MAX1	cytochrome P450, family 711, subfamily A, polypeptide 1
30780898	Cre09.g397142	Cre09.g397142.t1.1	Cre09.g397142.t1.1	PF00520	PTHR10117				GO:0055085,GO:0016020,GO:0006811,GO:0005216,GO:0070588,GO:0005262			
30780489	Cre09.g397150	Cre09.g397150.t1.1	Cre09.g397150.t1.1	PF09713	PTHR31871,PTHR31871:SF1		3.4.17.23			AT3G10250.1		Plant protein 1589 of unknown function
30780330	Cre09.g397179	Cre09.g397179.t1.1	Cre09.g397179.t1.1									
30780237	Cre09.g397200	Cre09.g397200.t1.2	Cre09.g397200.t1.2	PF00118	PTHR11353,PTHR11353:SF21			K09498	GO:0005524,GO:0051082,GO:0006457	AT3G02530.1		TCP-1/cpn60 chaperonin family protein
30780342	Cre09.g397216	Cre09.g397216.t1.1	Cre09.g397216.t1.1	PF00067	PTHR24301,PTHR24301:SF2	KOG0158	1.14.14.1	K01832	GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT2G26170.1	CYP711A1,MAX1	cytochrome P450, family 711, subfamily A, polypeptide 1
30780967	Cre09.g397250	Cre09.g397250.t1.2	Cre09.g397250.t1.2	PF00487	PTHR11351,PTHR11351:SF2	KOG1600		K00507	GO:0006629	AT3G15850.1	ADS3,FAD5,FADB,JB67	fatty acid desaturase 5
30780725	Cre09.g397253	Cre09.g397253.t1.1	Cre09.g397253.t1.1	PF01565	PTHR11748,PTHR11748:SF75		1.5.3.6		GO:0055114,GO:0050660,GO:0016491	AT5G44390.1		FAD-binding Berberine family protein
30780815	Cre09.g397290	Cre09.g397290.t1.1	Cre09.g397290.t1.1		PTHR12393,PTHR12393:SF6							
30780742	Cre09.g397300	Cre09.g397300.t1.2	Cre09.g397300.t1.2	PF02190					GO:0006508,GO:0004176			
30781509	Cre09.g397327	Cre09.g397327.t1.1	Cre09.g397327.t1.1	PF02260,PF08163,PF00454	PTHR11139,PTHR11139:SF68		2.7.11.1		GO:0005515,GO:0006303,GO:0005634,GO:0005524,GO:0004677,GO:0003677,GO:0016773	AT1G50030.1	TOR	target of rapamycin
30781526	Cre09.g397350	Cre09.g397350.t1.1	Cre09.g397350.t1.1	PF06733,PF13307	PTHR11472,PTHR11472:SF6	KOG1132	3.6.4.13	K15362	GO:0005524,GO:0004003,GO:0003677,GO:0016818,GO:0008026,GO:0006139,GO:0003676	AT1G20720.1		RAD3-like DNA-binding helicase protein
30780269	Cre09.g397364	Cre09.g397364.t1.1	Cre09.g397364.t1.1		PTHR34305,PTHR34305:SF1							
30781543	Cre09.g397400	Cre09.g397400.t1.2	Cre09.g397400.t1.2	PF00106	PTHR24320	KOG1208	1.1.1.300	K19329	GO:0016491,GO:0008152	AT4G23430.2		NAD(P)-binding Rossmann-fold superfamily protein
30780982	Cre09.g397401	Cre09.g397401.t1.1	Cre09.g397401.t1.1		PTHR12393,PTHR12393:SF6							
30780549	Cre09.g397438	Cre09.g397438.t1.1	Cre09.g397438.t1.1		PTHR12393,PTHR12393:SF6							
30780594	Cre09.g397450	Cre09.g397450.t1.1	Cre09.g397450.t1.1									
30781407	Cre09.g397475	Cre09.g397475.t1.1	Cre09.g397475.t1.1	PF00249								
30781357	Cre09.g397500	Cre09.g397500.t1.2	Cre09.g397500.t1.2									
30780375	Cre09.g397512	Cre09.g397512.t1.1	Cre09.g397512.t1.1		PTHR19316			K09562		AT3G09350.1	Fes1A	Fes1A
30781164	Cre09.g397549	Cre09.g397549.t1.1	Cre09.g397549.t1.1	PF06972						AT1G29370.1		Kinase-related protein of unknown function (DUF1296)
30781090	Cre09.g397550	Cre09.g397550.t1.1	Cre09.g397550.t1.1		PTHR23023							
30780448	Cre09.g397586	Cre09.g397586.t1.1	Cre09.g397586.t1.1									
30781040	Cre09.g397623	Cre09.g397623.t1.1	Cre09.g397623.t1.1				2.7.11.1					
30780728	Cre09.g397660	Cre09.g397660.t1.1	Cre09.g397660.t1.1									
30781440	Cre09.g397697	Cre09.g397697.t1.1	Cre09.g397697.t1.1	PF14374,PF00573	PTHR19431	KOG1475		K02930	GO:0006412,GO:0005840,GO:0003735	AT5G02870.2		Ribosomal protein L4/L1 family
30781231	Cre09.g397700	Cre09.g397700.t1.1	Cre09.g397700.t1.1									
30781177	Cre09.g397701	Cre09.g397701.t1.1	Cre09.g397701.t1.1									
30781083	Cre09.g397702	Cre09.g397702.t1.1	Cre09.g397702.t1.1							AT5G45180.1		Flavin-binding monooxygenase family protein
30780569	Cre09.g397734	Cre09.g397734.t1.1	Cre09.g397734.t1.1	PF00067	PTHR24301,PTHR24301:SF2	KOG0157	1.14.14.1	K07424	GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT2G26170.1	CYP711A1,MAX1	cytochrome P450, family 711, subfamily A, polypeptide 1
30781466	Cre09.g397771	Cre09.g397771.t1.1	Cre09.g397771.t1.1									
30781382	Cre09.g397800	Cre09.g397800.t1.2	Cre09.g397800.t1.2									
30780804	Cre09.g397803	Cre09.g397803.t1.1	Cre09.g397803.t1.1							AT1G62560.1	FMO GS-OX3	flavin-monooxygenase glucosinolate S-oxygenase 3
30780547	Cre09.g397808	Cre09.g397808.t1.1	Cre09.g397808.t1.1									
30781329	Cre09.g397845	Cre09.g397845.t1.1	Cre09.g397845.t1.1	PF05192,PF00488	PTHR11361,PTHR11361:SF34			K08736	GO:0030983,GO:0006298,GO:0005524	AT4G02070.1	ATMSH6,MSH6,MSH6-1	MUTS homolog 6
30781009	Cre09.g397850	Cre09.g397850.t1.2	Cre09.g397850.t1.2									
30780688	Cre09.g397882	Cre09.g397882.t1.1	Cre09.g397882.t1.1				4.6.1.1					
30780972	Cre09.g397900	Cre09.g397900.t1.2	Cre09.g397900.t1.2	PF05602	PTHR21347,PTHR21347:SF0				GO:0016021	AT5G08500.1		Transmembrane CLPTM1 family protein
30781530	Cre09.g397919	Cre09.g397919.t1.1	Cre09.g397919.t1.1									
30780244	Cre09.g397950	Cre09.g397950.t1.1	Cre09.g397950.t1.1	PF04062	PTHR12391,PTHR12391:SF0	KOG3155		K05756	GO:0034314,GO:0030833,GO:0005885,GO:0005856	AT1G60430.2	ARPC3	actin-related protein C3
30780850	Cre09.g397956	Cre09.g397956.t1.1	Cre09.g397956.t1.1	PF03016	PTHR11062,PTHR11062:SF21	KOG1021				AT3G57630.1		exostosin family protein
30780297	Cre09.g397993	Cre09.g397993.t1.1	Cre09.g397993.t1.1		PTHR24106					AT1G10510.1	emb2004	RNI-like superfamily protein
30780298	Cre09.g397993	Cre09.g397993.t2.1	Cre09.g397993.t2.1		PTHR24106					AT1G10510.1	emb2004	RNI-like superfamily protein
30780610	Cre09.g398030	Cre09.g398030.t1.1	Cre09.g398030.t1.1	PF07744,PF05918						AT1G27750.1		nucleic acid binding
30780599	Cre09.g398050	Cre09.g398050.t1.1	Cre09.g398050.t1.1	PF13450	PTHR23023							
30781052	Cre09.g398051	Cre09.g398051.t1.1	Cre09.g398051.t1.1		PTHR23023							
30781547	Cre09.g398067	Cre09.g398067.t1.1	Cre09.g398067.t1.1	PF13414,PF00254	PTHR10516,PTHR10516:SF324	KOG0543	5.2.1.8	K09571	GO:0006457	AT3G25230.1	ATFKBP62,FKBP62,ROF1	rotamase FKBP 1
30780773	Cre09.g398100	Cre09.g398100.t1.1	Cre09.g398100.t1.1	PF00069,PF07714	PTHR23257	KOG0192	2.7.11.25		GO:0006468,GO:0005524,GO:0004672	AT1G04700.1		PB1 domain-containing protein tyrosine kinase
30780603	Cre09.g398104	Cre09.g398104.t1.1	Cre09.g398104.t1.1	PF08241,PF12589	PTHR12734,PTHR12734:SF0	KOG1541	2.1.1.197	K19306	GO:0008168,GO:0008152	AT5G57280.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
30781038	Cre09.g398141	Cre09.g398141.t1.1	Cre09.g398141.t1.1	PF09337,PF00628,PF00665,PF00078	PTHR24559,PTHR24559:SF208		2.7.7.7,3.1.26.4,2.7.7.49		GO:0005515,GO:0015074	AT3G01460.1	ATMBD9,MBD9	methyl-CPG-binding domain 9
30780707	Cre09.g398150	Cre09.g398150.t1.1	Cre09.g398150.t1.1		PTHR10190		3.1.3.16,3.1.3.48		GO:0004725	AT2G35320.1	ATEYA,EYA	EYES ABSENT homolog
30781002	Cre09.g398178	Cre09.g398178.t1.1	Cre09.g398178.t1.1									
30781118	Cre09.g398200	Cre09.g398200.t1.2	Cre09.g398200.t1.2	PF00612,PF13415	PTHR23244,PTHR23244:SF304	KOG1230			GO:0005515	AT5G50310.1		Galactose oxidase/kelch repeat superfamily protein
30781119	Cre09.g398200	Cre09.g398200.t2.1	Cre09.g398200.t2.1	PF00612,PF13415	PTHR23244,PTHR23244:SF304	KOG1230			GO:0005515	AT5G50310.1		Galactose oxidase/kelch repeat superfamily protein
30781275	Cre09.g398215	Cre09.g398215.t1.1	Cre09.g398215.t1.1	PF00707	PTHR10938				GO:0006413,GO:0003743	AT2G24060.1		Translation initiation factor 3 protein
30781441	Cre09.g398250	Cre09.g398250.t1.1	Cre09.g398250.t1.1									
30780830	Cre09.g398252	Cre09.g398252.t1.1	Cre09.g398252.t1.1	PF13561	PTHR24320	KOG1208	1.1.1.300			AT4G23430.2		NAD(P)-binding Rossmann-fold superfamily protein
30781171	Cre09.g398289	Cre09.g398289.t1.1	Cre09.g398289.t1.1	PF01553	PTHR10434	KOG2848	2.3.1.51	K00655	GO:0016746,GO:0008152	AT4G30580.1	ATS2,EMB1995,LPAT1	Phospholipid/glycerol acyltransferase family protein
30780652	Cre09.g398300	Cre09.g398300.t1.1	Cre09.g398300.t1.1									
30780408	Cre09.g398326	Cre09.g398326.t1.1	Cre09.g398326.t1.1									
30780774	Cre09.g398350	Cre09.g398350.t1.2	Cre09.g398350.t1.2	PF04564,PF10408	PTHR13931,PTHR13931:SF2	KOG2042	6.3.2.19	K10597	GO:0016567,GO:0004842,GO:0034450,GO:0006511,GO:0000151	AT5G15400.1		U-box domain-containing protein
30780231	Cre09.g398363	Cre09.g398363.t1.1	Cre09.g398363.t1.1									
30781379	Cre09.g398400	Cre09.g398400.t1.2	Cre09.g398400.t1.2	PF00520	PTHR13800		2.7.11.1		GO:0055085,GO:0016020,GO:0006811,GO:0005216			
30781170	Cre09.g398401	Cre09.g398401.t1.1	Cre09.g398401.t1.1									
30780313	Cre09.g398438	Cre09.g398438.t1.1	Cre09.g398438.t1.1									
30781114	Cre09.g398450	Cre09.g398450.t1.1	Cre09.g398450.t1.1									
30781430	Cre09.g398475	Cre09.g398475.t1.1	Cre09.g398475.t1.1									
30780347	Cre09.g398500	Cre09.g398500.t1.1	Cre09.g398500.t1.1									
30781410	Cre09.g398512	Cre09.g398512.t1.1	Cre09.g398512.t1.1									
30781411	Cre09.g398512	Cre09.g398512.t2.1	Cre09.g398512.t2.1									
30780577	Cre09.g398549	Cre09.g398549.t1.1	Cre09.g398549.t1.1									
30781371	Cre09.g398550	Cre09.g398550.t1.2	Cre09.g398550.t1.2	PF05496,PF16725	PTHR23077,PTHR23077:SF55			K14571	GO:0009378,GO:0006310,GO:0006281	AT3G01610.1	CDC48C,emb1354	cell division cycle 48C
30780247	Cre09.g398554	Cre09.g398554.t1.1	Cre09.g398554.t1.1									
30781396	Cre09.g398555	Cre09.g398555.t1.1	Cre09.g398555.t1.1									
30780574	Cre09.g398556	Cre09.g398556.t1.1	Cre09.g398556.t1.1									
30780363	Cre09.g398586	Cre09.g398586.t1.1	Cre09.g398586.t1.1									
30781085	Cre09.g398623	Cre09.g398623.t1.1	Cre09.g398623.t1.1									
30780362	Cre09.g398650	Cre09.g398650.t1.2	Cre09.g398650.t1.2	PF10312,PF09732	PTHR21737,PTHR21737:SF4	KOG2370			GO:0005515	AT1G03910.1		
30780760	Cre09.g398652	Cre09.g398652.t1.1	Cre09.g398652.t1.1									
30780191	Cre09.g398660	Cre09.g398660.t1.1	Cre09.g398660.t1.1									
30781000	Cre09.g398697	Cre09.g398697.t1.1	Cre09.g398697.t1.1									
30780192	Cre09.g398700	Cre09.g398700.t1.2	Cre09.g398700.t1.2	PF13489	PTHR10108,PTHR10108:SF358		2.1.1.140			AT4G33110.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
30780579	Cre09.g398702	Cre09.g398702.t1.1	Cre09.g398702.t1.1									
30781551	Cre09.g398734	Cre09.g398734.t1.1	Cre09.g398734.t1.1									
30780942	Cre09.g398750	Cre09.g398750.t1.2	Cre09.g398750.t1.2	PF00069	PTHR23257,PTHR23257:SF394	KOG1187	2.7.11.25		GO:0006468,GO:0005524,GO:0004672	AT5G58950.1		Protein kinase superfamily protein
30780267	Cre09.g398771	Cre09.g398771.t1.1	Cre09.g398771.t1.1									
30780346	Cre09.g398800	Cre09.g398800.t1.2	Cre09.g398800.t1.2	PF07282	PTHR15535							
30780979	Cre09.g398808	Cre09.g398808.t1.1	Cre09.g398808.t1.1	PF01465	PTHR18937				GO:0005515,GO:0000042	AT5G66030.1	ATGRIP,GRIP	Golgi-localized GRIP domain-containing protein
30780447	Cre09.g398845	Cre09.g398845.t1.1	Cre09.g398845.t1.1	PF08507	PTHR34965,PTHR34965:SF1					AT4G33625.1		
30780940	Cre09.g398850	Cre09.g398850.t1.2	Cre09.g398850.t1.2		PTHR15431					AT3G55005.1	TON1B	tonneau 1b (TON1b)
30781046	Cre09.g398882	Cre09.g398882.t1.1	Cre09.g398882.t1.1	PF08477	PTHR13236	KOG3929		K10417	GO:0007264,GO:0005525			
30781370	Cre09.g398900	Cre09.g398900.t1.1	Cre09.g398900.t1.1									
30781300	Cre09.g398919	Cre09.g398919.t1.1	Cre09.g398919.t1.1									
30781110	Cre09.g398950	Cre09.g398950.t1.2	Cre09.g398950.t1.2	PF07282	PTHR15535							
30780585	Cre09.g398956	Cre09.g398956.t1.1	Cre09.g398956.t1.1									
30781413	Cre09.g398983	Cre09.g398983.t1.1	Cre09.g398983.t1.1									
30781557	Cre09.g398993	Cre09.g398993.t1.1	Cre09.g398993.t1.1	PF00903	PTHR11959,PTHR11959:SF1	KOG0638	1.13.11.27		GO:0055114,GO:0016701,GO:0009072,GO:0003868	AT1G06570.1	HPD,PDS1	phytoene desaturation 1
30781523	Cre09.g399000	Cre09.g399000.t1.1	Cre09.g399000.t1.1	PF13561	PTHR24322,PTHR24322:SF105	KOG0725				AT1G54870.1		NAD(P)-binding Rossmann-fold superfamily protein
30780745	Cre09.g399030	Cre09.g399030.t1.1	Cre09.g399030.t1.1	PF00903	PTHR11959,PTHR11959:SF1	KOG0638	1.13.11.27	K00457	GO:0055114,GO:0016701,GO:0009072,GO:0003868	AT1G06570.1	HPD,PDS1	phytoene desaturation 1
30780559	Cre09.g399050	Cre09.g399050.t1.1	Cre09.g399050.t1.1	PF00657	PTHR14209,PTHR14209:SF9	KOG3035			GO:0016788	AT5G62930.1		SGNH hydrolase-type esterase superfamily protein
30780866	Cre09.g399067	Cre09.g399067.t1.1	Cre09.g399067.t1.1	PF00249	PTHR10641,PTHR10641:SF524					AT3G55730.1	AtMYB109,MYB109	myb domain protein 109
30780867	Cre09.g399067	Cre09.g399067.t2.1	Cre09.g399067.t2.1	PF00249	PTHR10641,PTHR10641:SF524					AT3G55730.1	AtMYB109,MYB109	myb domain protein 109
30781319	Cre09.g399073	Cre09.g399073.t1.2	Cre09.g399073.t1.2	PF00657	PTHR14209,PTHR14209:SF9	KOG3035			GO:0016788	AT5G62930.1		SGNH hydrolase-type esterase superfamily protein
30780504	Cre09.g399100	Cre09.g399100.t1.1	Cre09.g399100.t1.1									
30781353	Cre09.g399104	Cre09.g399104.t1.1	Cre09.g399104.t1.1									
30780762	Cre09.g399141	Cre09.g399141.t1.1	Cre09.g399141.t1.1	PF07690	PTHR11662,PTHR11662:SF282	KOG2532		K08193	GO:0055085,GO:0016021	AT5G44370.1	PHT4;6	phosphate transporter 4;6
30780831	Cre09.g399150	Cre09.g399150.t1.2	Cre09.g399150.t1.2									
30781525	Cre09.g399178	Cre09.g399178.t1.1	Cre09.g399178.t1.1	PF01398	PTHR10410,PTHR10410:SF6	KOG1554	3.4.25.1	K09613	GO:0005515	AT1G22920.1	AJH1,CSN5A,JAB1	COP9 signalosome 5A
30781278	Cre09.g399200	Cre09.g399200.t1.2	Cre09.g399200.t1.2	PF13561	PTHR24322,PTHR24322:SF105	KOG0725				AT1G54870.1		NAD(P)-binding Rossmann-fold superfamily protein
30781175	Cre09.g399215	Cre09.g399215.t1.1	Cre09.g399215.t1.1		PTHR34894							
30780938	Cre09.g399250	Cre09.g399250.t1.2	Cre09.g399250.t1.2	PF12680								
30780470	Cre09.g399252	Cre09.g399252.t1.1	Cre09.g399252.t1.1									
30780920	Cre09.g399289	Cre09.g399289.t1.1	Cre09.g399289.t1.1	PF00651,PF03110	PTHR31251				GO:0005515,GO:0005634,GO:0003677	AT5G43270.2	SPL2	squamosa promoter binding protein-like 2
30780536	Cre09.g399300	Cre09.g399300.t1.2	Cre09.g399300.t1.2	PF00254	PTHR10516,PTHR10516:SF308	KOG0544	5.2.1.8		GO:0006457	AT5G05420.1		FKBP-like peptidyl-prolyl cis-trans isomerase family protein
30780278	Cre09.g399326	Cre09.g399326.t1.1	Cre09.g399326.t1.1	PF00153	PTHR24089,PTHR24089:SF35	KOG0754		K15110		AT5G01340.1		Mitochondrial substrate carrier family protein
30781368	Cre09.g399350	Cre09.g399350.t1.1	Cre09.g399350.t1.1									
30780689	Cre09.g399363	Cre09.g399363.t1.1	Cre09.g399363.t1.1									
30780507	Cre09.g399400	Cre09.g399400.t1.1	Cre09.g399400.t1.1	PF01764					GO:0006629			
30780508	Cre09.g399400	Cre09.g399400.t2.1	Cre09.g399400.t2.1	PF01764					GO:0006629			
30781498	Cre09.g399402	Cre09.g399402.t1.1	Cre09.g399402.t1.1	PF00067	PTHR24305,PTHR24305:SF65	KOG0157	1.14.14.1		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT5G57220.1	CYP81F2	cytochrome P450, family 81, subfamily F, polypeptide 2
30781499	Cre09.g399402	Cre09.g399402.t2.1	Cre09.g399402.t2.1	PF00067	PTHR24305,PTHR24305:SF65	KOG0157	1.14.14.1		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT5G57220.1	CYP81F2	cytochrome P450, family 81, subfamily F, polypeptide 2
30780670	Cre09.g399439	Cre09.g399439.t1.1	Cre09.g399439.t1.1	PF13920	PTHR12183	KOG4172	6.3.2.19			AT5G19080.1		RING/U-box superfamily protein
30780232	Cre09.g399450	Cre09.g399450.t1.2	Cre09.g399450.t1.2									
30780684	Cre09.g399476	Cre09.g399476.t1.1	Cre09.g399476.t1.1	PF00004					GO:0005524	AT2G45500.2		AAA-type ATPase family protein
30780355	Cre09.g399513	Cre09.g399513.t1.1	Cre09.g399513.t1.1									
30780515	Cre09.g399550	Cre09.g399550.t1.2	Cre09.g399550.t1.2	PF04564,PF07002	PTHR10857,PTHR10857:SF11				GO:0016567,GO:0004842	AT5G14420.1	RGLG2	RING domain ligase2
30781042	Cre09.g399551	Cre09.g399551.t1.1	Cre09.g399551.t1.1									
30781181	Cre09.g399552	Cre09.g399552.t1.1	Cre09.g399552.t1.1	PF00249						AT5G40360.1	AtMYB115,MYB115	myb domain protein 115
30780883	Cre09.g399589	Cre09.g399589.t1.1	Cre09.g399589.t1.1	PF09754	PTHR12970	KOG3112		K11876		AT3G18940.1		clast3-related
30781086	Cre09.g399600	Cre09.g399600.t1.2	Cre09.g399600.t1.2									
30781507	Cre09.g399601	Cre09.g399601.t1.1	Cre09.g399601.t1.1									
30780438	Cre09.g399626	Cre09.g399626.t1.1	Cre09.g399626.t1.1	PF04339	PTHR31384			K09919		AT2G23390.1		
30781338	Cre09.g399650	Cre09.g399650.t1.1	Cre09.g399650.t1.1									
30781339	Cre09.g399650	Cre09.g399650.t2.1	Cre09.g399650.t2.1									
30781502	Cre09.g399663	Cre09.g399663.t1.1	Cre09.g399663.t1.1	PF13426	PTHR31600,PTHR31600:SF2							
30781503	Cre09.g399663	Cre09.g399663.t2.1	Cre09.g399663.t2.1	PF13426	PTHR31600,PTHR31600:SF2							
30780722	Cre09.g399701	Cre09.g399701.t1.1	Cre09.g399701.t1.1									
30780667	Cre09.g399738	Cre09.g399738.t1.1	Cre09.g399738.t1.1									
30781343	Cre09.g399775	Cre09.g399775.t1.1	Cre09.g399775.t1.1	PF00078	PTHR19446		2.7.7.49			AT4G20520.1		RNA binding;RNA-directed DNA polymerases
30780443	Cre09.g399812	Cre09.g399812.t1.1	Cre09.g399812.t1.1									
30780985	Cre09.g399849	Cre09.g399849.t1.1	Cre09.g399849.t1.1									
30780828	Cre09.g399886	Cre09.g399886.t1.1	Cre09.g399886.t1.1		PTHR19446,PTHR19446:SF358		2.7.7.49					
30780481	Cre09.g399900	Cre09.g399900.t1.2	Cre09.g399900.t1.2									
30780482	Cre09.g399900	Cre09.g399900.t2.1	Cre09.g399900.t2.1									
30780480	Cre09.g399900	Cre09.g399900.t3.1	Cre09.g399900.t3.1									
30781210	Cre09.g399907	Cre09.g399907.t1.1	Cre09.g399907.t1.1	PF00536	PTHR23240,PTHR23240:SF10			K15340	GO:0005515	AT2G45700.1		sterile alpha motif (SAM) domain-containing protein
30780971	Cre09.g399908	Cre09.g399908.t1.1	Cre09.g399908.t1.1									
30780206	Cre09.g399909	Cre09.g399909.t1.1	Cre09.g399909.t1.1									
30781143	Cre09.g399910	Cre09.g399910.t1.1	Cre09.g399910.t1.1									
30780367	Cre09.g399911	Cre09.g399911.t1.1	Cre09.g399911.t1.1	PF00400	PTHR19918,PTHR19918:SF8	KOG0305		K03363	GO:0005515	AT4G33270.1	CDC20.1	Transducin family protein / WD-40 repeat family protein
30780190	Cre09.g399912	Cre09.g399912.t1.1	Cre09.g399912.t1.1	PF13967,PF02714	PTHR13018,PTHR13018:SF5	KOG1134			GO:0016020	AT4G02900.1		ERD (early-responsive to dehydration stress) family protein
30780995	Cre09.g399914	Cre09.g399914.t1.1	Cre09.g399914.t1.1	PF13532	PTHR12463			K10766		AT1G31600.2		RNA-binding (RRM/RBD/RNP motifs) family protein
30781465	Cre09.g399915	Cre09.g399915.t1.1	Cre09.g399915.t1.1									
30780902	Cre09.g399916	Cre09.g399916.t1.1	Cre09.g399916.t1.1									
30781011	Cre09.g399923	Cre09.g399923.t1.1	Cre09.g399923.t1.1		PTHR19446,PTHR19446:SF358		2.7.7.49					
30781076	Cre09.g399950	Cre09.g399950.t1.2	Cre09.g399950.t1.2									
30781162	Cre09.g399960	Cre09.g399960.t1.1	Cre09.g399960.t1.1	PF00078	PTHR19446		2.7.7.49					
30781258	Cre09.g399997	Cre09.g399997.t1.1	Cre09.g399997.t1.1	PF03372			2.7.7.49					
30780956	Cre09.g400000	Cre09.g400000.t1.1	Cre09.g400000.t1.1									
30781393	Cre09.g400034	Cre09.g400034.t1.1	Cre09.g400034.t1.1	PF00078	PTHR19446		2.7.7.49					
30780669	Cre09.g400050	Cre09.g400050.t1.1	Cre09.g400050.t1.1									
30781287	Cre09.g400071	Cre09.g400071.t1.1	Cre09.g400071.t1.1	PF00078	PTHR19446		2.7.7.49					
30781500	Cre09.g400100	Cre09.g400100.t1.1	Cre09.g400100.t1.1	PF01754,PF01428	PTHR10634	KOG3173			GO:0008270,GO:0003677	AT4G22820.2		A20/AN1-like zinc finger family protein
30780523	Cre09.g400108	Cre09.g400108.t1.1	Cre09.g400108.t1.1									
30780759	Cre09.g400145	Cre09.g400145.t1.1	Cre09.g400145.t1.1									
30781168	Cre09.g400150	Cre09.g400150.t1.1	Cre09.g400150.t1.1	PF13415,PF13418	PTHR23244					AT5G27630.1	ACBP5	acyl-CoA binding protein 5
30781316	Cre09.g400182	Cre09.g400182.t1.1	Cre09.g400182.t1.1	PF00078	PTHR19446		2.7.7.49					
30781303	Cre09.g400200	Cre09.g400200.t1.1	Cre09.g400200.t1.1									
30781105	Cre09.g400219	Cre09.g400219.t1.1	Cre09.g400219.t1.1		PTHR12406		3.1.1.3			AT1G33270.1		Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein
30781029	Cre09.g400250	Cre09.g400250.t1.1	Cre09.g400250.t1.1									
30780395	Cre09.g400256	Cre09.g400256.t1.1	Cre09.g400256.t1.1				2.7.10.1					
30780976	Cre09.g400293	Cre09.g400293.t1.1	Cre09.g400293.t1.1		PTHR40280,PTHR40280:SF1							
30780445	Cre09.g400300	Cre09.g400300.t1.1	Cre09.g400300.t1.1									
30780906	Cre09.g400312	Cre09.g400312.t1.1	Cre09.g400312.t1.1	PF00400	PTHR22847				GO:0005515	AT5G49430.1		WD40/YVTN repeat-like-containing domain;Bromodomain
30781285	Cre09.g400330	Cre09.g400330.t1.1	Cre09.g400330.t1.1	PF00069	PTHR24349,PTHR24349:SF79	KOG0580	2.7.11.1	K08850	GO:0006468,GO:0005524,GO:0004672	AT4G32830.1	AtAUR1,AUR1	ataurora1
30781286	Cre09.g400330	Cre09.g400330.t2.1	Cre09.g400330.t2.1	PF00069	PTHR24349,PTHR24349:SF79	KOG0580	2.7.11.1	K08850	GO:0006468,GO:0005524,GO:0004672	AT4G32830.1	AtAUR1,AUR1	ataurora1
