pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
38248857	Cz06g15230	Cz06g15230.t1	Cz06g15230.t1	PF03446,PF00389	PTHR10996,PTHR10996:SF163	KOG0069	1.2.1.2	K00122	GO:0055114,GO:0004616,GO:0051287,GO:0016616,GO:0008152	AT5G14780.1	FDH	formate dehydrogenase	Cre07.g344600.t1.2	g8018.t1,Cre07.g344600.t1.1,PGD1	D-3-phosphoglycerate dehydrogenase
38248499	Cz06g15240	Cz06g15240.t1	Cz06g15240.t1	PF05217									Cre06.g278194.t1.1	g6337.t1,Cre13.g598000.t1.1,Cre13.g598000.t1.2	Flagellar Associated Protein
38249307	Cz06g15250	Cz06g15250.t1	Cz06g15250.t1												
38249423	Cz06g15260	Cz06g15260.t1	Cz06g15260.t1												
38248851	Cz06g15270	Cz06g15270.t1	Cz06g15270.t1	PF00141	PTHR31356,PTHR31356:SF1		1.11.1.11	K00434	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT4G08390.2	SAPX	stromal ascorbate peroxidase	Cre02.g087700.t1.2	g1630.t1,Cre02.g087700.t1.1	Ascorbate peroxidase
38249015	Cz06g16010	Cz06g16010.t1	Cz06g16010.t1	PF01783					GO:0015934,GO:0006412,GO:0003735	AT1G69485.1		Ribosomal L32p protein family	Cre12.g558750.t1.2	g13353.t1,Cre12.g558750.t1.1	
38249148	Cz06g16020	Cz06g16020.t1	Cz06g16020.t1										Cre14.g616000.t1.1	g14841.t1	
38248461	Cz06g16030	Cz06g16030.t1	Cz06g16030.t1										Cre12.g510200.t1.2	g12346.t1,Cre12.g510200.t1.1,BLZ9	
38249360	Cz06g16040	Cz06g16040.t1	Cz06g16040.t1										Cre12.g558900.t1.2	g13350.t1,Cre12.g558900.t1.1	Cytochrome b6f complex subunit V
38248501	Cz06g16050	Cz06g16050.t1	Cz06g16050.t1							AT2G24860.1		DnaJ/Hsp40 cysteine-rich domain superfamily protein	Cre12.g558850.t1.2	g13351.t1,Cre12.g558850.t1.1	
38249279	Cz06g16060	Cz06g16060.t1	Cz06g16060.t1										Cre10.g439250.t1.2	g10817.t1,Cre10.g439250.t1.1	
38249394	Cz06g16070	Cz06g16070.t1	Cz06g16070.t1	PF04124	PTHR21311,PTHR21311:SF0				GO:0017119	AT5G11980.1		conserved oligomeric Golgi complex component-related / COG complex component-related	Cre10.g439650.t1.2	g10825.t1,Cre10.g439650.t1.1,COG8	Component of oligomeric golgi complex
38248658	Cz06g16080	Cz06g16080.t1	Cz06g16080.t1	PF04124	PTHR21311,PTHR21311:SF0				GO:0017119	AT5G11980.1		conserved oligomeric Golgi complex component-related / COG complex component-related	Cre10.g439650.t1.2	g10825.t1,Cre10.g439650.t1.1,COG8	Component of oligomeric golgi complex
38248552	Cz06g16090	Cz06g16090.t1	Cz06g16090.t1	PF13537	PTHR11772,PTHR11772:SF2		6.3.5.4			AT5G65010.2	ASN2	asparagine synthetase 2	Cre10.g441750.t1.2	g10870.t1,Cre10.g441750.t1.1	
38248448	Cz06g16100	Cz06g16100.t1	Cz06g16100.t1												
38248767	Cz06g16110	Cz06g16110.t1	Cz06g16110.t1	PF04379	PTHR14289								Cre09.g387134.t1.1	g9578.t1,Cre02.g121500.t1.1,Cre02.g121500.t1.2	
38249072	Cz06g16120	Cz06g16120.t1	Cz06g16120.t1	PF05686	PTHR12203					AT1G63420.1		Arabidopsis thaliana protein of unknown function (DUF821)	Cre04.g220900.t1.2	g4822.t1,Cre04.g220900.t1.1	
38248824	Cz06g16130	Cz06g16130.t1	Cz06g16130.t1	PF00179	PTHR24067	KOG0419	6.3.2.19	K10573		AT1G14400.2	ATUBC1,UBC1	ubiquitin carrier protein 1	Cre12.g515450.t1.1	g12717.t1,UBC22	
38248757	Cz06g16140	Cz06g16140.t1	Cz06g16140.t1	PF00627,PF13650,PF00240	PTHR12917,PTHR12917:SF1	KOG0012		K11885	GO:0005515	AT3G13235.3		ubiquitin family protein	Cre10.g447300.t1.2	g11002.t1,Cre10.g447300.t1.1	
38248904	Cz06g16150	Cz06g16150.t1	Cz06g16150.t1	PF06644	PTHR13126			K07555	GO:0006461,GO:0005739	AT2G34050.1			Cre10.g437050.t1.2	g10771.t1,Cre10.g437050.t1.1,ATP11	Assembly factor 1 for F1 component of mitochondrial ATP synthase
38249225	Cz06g16160	Cz06g16160.t1	Cz06g16160.t1	PF01424,PF13245	PTHR10887,PTHR10887:SF366		3.6.4.13,3.6.4.12		GO:0003676	AT2G03270.1		DNA-binding protein, putative	Cre10.g442650.t1.2	g10889.t1,Cre10.g442650.t1.1	
38248849	Cz06g16170	Cz06g16170.t1	Cz06g16170.t1										Cre13.g591851.t1.1	g14511.t1,Cre13.g591850.t1.3	
38249142	Cz06g16180	Cz06g16180.t1	Cz06g16180.t1												
38248768	Cz06g16190	Cz06g16190.t1	Cz06g16190.t1	PF00168	PTHR10774				GO:0005515	AT3G14590.1	NTMC2T6.2,NTMC2TYPE6.2	Calcium-dependent lipid-binding (CaLB domain) family protein	Cre01.g049100.t1.1	g1089.t1	
38249429	Cz06g16200	Cz06g16200.t1	Cz06g16200.t1												
38248589	Cz06g16210	Cz06g16210.t1	Cz06g16210.t1	PF02518	PTHR11947,PTHR11947:SF3	KOG0787	2.7.11.2			AT3G06483.1	ATPDHK,PDK	pyruvate dehydrogenase kinase	Cre05.g241750.t1.2	g5320.t1,Cre05.g241750.t1.1	Mitochondrial pyruvate dehydrogenase kinase
38248694	Cz06g16220	Cz06g16220.t1	Cz06g16220.t1	PF07690	PTHR23515,PTHR23515:SF2	KOG2533		K02575	GO:0055085,GO:0016021	AT5G60770.1	ATNRT2.4,NRT2.4	nitrate transporter 2.4	Cre09.g410800.t1.2	g10175.t1,Cre09.g410800.t1.1,NAR4	High affinity nitrate transporter
38249185	Cz06g16230	Cz06g16230.t1	Cz06g16230.t1	PF07690	PTHR24064	KOG0255		K08202	GO:0055085,GO:0016021	AT3G20660.1	4-Oct,AtOCT4	organic cation/carnitine transporter4	Cre09.g387060.t1.1	g9576.t1,Cre02.g121400.t1.1	
38249245	Cz06g16240	Cz06g16240.t1	Cz06g16240.t1	PF08755	PTHR31350				GO:0003677	AT2G03390.1		uvrB/uvrC motif-containing protein	Cre02.g113700.t1.2	g2344.t1,Cre02.g113700.t1.1	
38248794	Cz06g16250	Cz06g16250.t1	Cz06g16250.t1		PTHR14493,PTHR14493:SF46					AT5G07500.1	PEI1	Zinc finger C-x8-C-x5-C-x3-H type family protein	Cre03.g146267.t1.1	g2978.t1,Cre01.g061150.t1.1,Cre01.g061150.t1.2	
38248946	Cz06g16260	Cz06g16260.t1	Cz06g16260.t1	PF01078	PTHR32039,PTHR32039:SF9		6.6.1.1		GO:0016851,GO:0015995,GO:0015979	AT4G18480.1	CH-42,CH42,CHL11,CHLI-1,CHLI1	P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre12.g510800.t1.2	g12332.t1,Cre12.g510800.t1.1,CHLI2	Magnesium chelatase subunit I
38249007	Cz06g17010	Cz06g17010.t1	Cz06g17010.t1												
38249073	Cz06g17020	Cz06g17020.t1	Cz06g17020.t1		PTHR15744,PTHR15744:SF0	KOG1960			GO:0005634	AT3G29390.1	RIK	RS2-interacting KH protein	Cre09.g389900.t1.1	g9498.t1,HRP4	Hydroxyproline-rich glycoprotein
38249118	Cz06g17030	Cz06g17030.t1	Cz06g17030.t1												
38248726	Cz06g17040	Cz06g17040.t1	Cz06g17040.t1												
38248607	Cz06g17050	Cz06g17050.t1	Cz06g17050.t1			KOG1003									
38249350	Cz06g17060	Cz06g17060.t1	Cz06g17060.t1	PF02325	PTHR33219,PTHR33219:SF4			K02221	GO:0016020	AT5G21920.1	ATYLMG2,YLMG2	YGGT family protein	Cre12.g557050.t1.2	g13387.t1,Cre12.g557050.t1.1	Predicted protein
38249003	Cz06g17070	Cz06g17070.t1	Cz06g17070.t1	PF13483	PTHR36142,PTHR36142:SF2					AT1G29700.1		Metallo-hydrolase/oxidoreductase superfamily protein	Cre10.g442950.t1.2	g10895.t1,Cre10.g442950.t1.1	
38248765	Cz06g17080	Cz06g17080.t1	Cz06g17080.t1	PF07722,PF00958	PTHR11922,PTHR11922:SF2		6.3.5.2	K01951	GO:0016787,GO:0006541,GO:0006177,GO:0006164,GO:0005524,GO:0003922	AT1G63660.1		GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase, putative	Cre02.g092900.t1.2	g1742.t1,Cre02.g092900.t1.1,GUA1	GMP synthetase
38249156	Cz06g17090	Cz06g17090.t1	Cz06g17090.t1		PTHR22652,PTHR22652:SF0	KOG4714		K14305		AT4G30840.1		Transducin/WD40 repeat-like superfamily protein	Cre02.g090600.t1.2	g1693.t1,Cre02.g090600.t1.1	
38249200	Cz06g17100	Cz06g17100.t1	Cz06g17100.t1	PF02074	PTHR34217,PTHR34217:SF1		3.4.17.19		GO:0006508,GO:0004181				Cre17.g734900.t2.1	g17783.t1	
38249155	Cz06g17110	Cz06g17110.t1	Cz06g17110.t1	PF09073	PTHR23325								Cre01.g034300.t1.2	g773.t1,Cre01.g034300.t1.1	
38248806	Cz06g17120	Cz06g17120.t1	Cz06g17120.t1	PF04191	PTHR12714,PTHR12714:SF11		2.1.1.100			AT5G59500.1		protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferases	Cre01.g049750.t1.2	g1102.t1,Cre01.g049750.t1.1	
38249405	Cz06g17130	Cz06g17130.t1	Cz06g17130.t1	PF00565	PTHR12302,PTHR12302:SF0		3.1.31.1						Cre01.g048150.t1.2	g1070.t1,Cre01.g048150.t1.1	Transcriptional co-activator/nuclease induced by high light
38249039	Cz06g17140	Cz06g17140.t1	Cz06g17140.t1		PTHR12085					AT5G18580.1	EMB40,FASS,FASS 2,FS1,GDO,TON2	tonneau 2 (TON2)	Cre01.g047900.t1.1	g1064.t1	
38249033	Cz06g17150	Cz06g17150.t1	Cz06g17150.t1		PTHR12085,PTHR12085:SF3					AT5G18580.1	EMB40,FASS,FASS 2,FS1,GDO,TON2	tonneau 2 (TON2)	Cre01.g047900.t1.1	g1064.t1	
38248941	Cz06g17160	Cz06g17160.t1	Cz06g17160.t1		PTHR12085			K11583		AT5G18580.1	EMB40,FASS,FASS 2,FS1,GDO,TON2	tonneau 2 (TON2)	Cre01.g047900.t1.1	g1064.t1	
38248681	Cz06g17170	Cz06g17170.t1	Cz06g17170.t1	PF03248	PTHR10743	KOG1688			GO:0016021	AT2G23310.2	ATRER1C1	Rer1 family protein	Cre12.g555350.t1.2	g13425.t1,Cre12.g555350.t1.1,RER1	ER retention protein
38249294	Cz06g17180	Cz06g17180.t1	Cz06g17180.t1	PF10521	PTHR14873,PTHR14873:SF1					AT2G39910.1		ARM repeat superfamily protein	Cre01.g048600.t1.1	g1079.t1	
38248562	Cz06g17190	Cz06g17190.t1	Cz06g17190.t1										Cre01.g035400.t1.1	g798.t1	
38249363	Cz06g17200	Cz06g17200.t1	Cz06g17200.t1							AT1G70650.1		Ran BP2/NZF zinc finger-like superfamily protein	Cre01.g034380.t1.2	g776.t1,Cre01.g034380.t1.1	
38249325	Cz06g17210	Cz06g17210.t1	Cz06g17210.t1												
38249104	Cz06g17220	Cz06g17220.t1	Cz06g17220.t1												
38248960	Cz06g17230	Cz06g17230.t1	Cz06g17230.t1	PF12770,PF03568	PTHR12792		3.4.22.49	K02365	GO:0008233,GO:0006508,GO:0005634	AT4G22970.1	AESP,ESP,RSW4	homolog of separase	Cre01.g029200.t1.1	g665.t1,ESP1	Separase, cell cycle protease
38249219	Cz06g17240	Cz06g17240.t1	Cz06g17240.t1	PF08240,PF00107	PTHR11695,PTHR11695:SF590	KOG0025	1.3.1.38	K07512	GO:0055114,GO:0016491,GO:0008270	AT3G45770.1		Polyketide synthase, enoylreductase family protein	Cre01.g035350.t1.2	g797.t1,Cre01.g035350.t1.1	
38249134	Cz06g17250	Cz06g17250.t1	Cz06g17250.t1	PF00581	PTHR11364	KOG1529	2.8.1.2			AT1G79230.1	ATMST1,ATRDH1,MST1,ST1,STR1	mercaptopyruvate sulfurtransferase 1	Cre01.g008891.t1.2	g223.t1,Cre01.g008891.t1.1	
38248969	Cz06g17260	Cz06g17260.t1	Cz06g17260.t1	PF00351	PTHR11473			K00500	GO:0055114,GO:0016714,GO:0009072,GO:0005506,GO:0004497				Cre01.g029250.t1.2	g666.t1,Cre01.g029250.t1.1,AAH1	Aromatic amino acid hydroxylase-related protein
38249110	Cz06g17270	Cz06g17270.t1	Cz06g17270.t1	PF00121	PTHR21139	KOG1643	5.3.1.1	K01803	GO:0008152,GO:0004807	AT3G55440.1	ATCTIMC,CYTOTPI,TPI	triosephosphate isomerase	Cre01.g029300.t1.2	g667.t1,Cre01.g029300.t1.1,TPI1	Triose phosphate isomerase
38248717	Cz06g17280	Cz06g17280.t1	Cz06g17280.t1												
38249008	Cz06g18010	Cz06g18010.t1	Cz06g18010.t1										Cre01.g029350.t1.2	g668.t1,Cre01.g029350.t1.1,C1d-87	
38248551	Cz06g18020	Cz06g18020.t1	Cz06g18020.t1										Cre14.g621400.t1.1	g14975.t1	
38249177	Cz06g18030	Cz06g18030.t1	Cz06g18030.t1												
38248467	Cz06g18040	Cz06g18040.t1	Cz06g18040.t1										Cre02.g113550.t1.2	g2339.t1,Cre02.g113550.t1.1	
38248548	Cz06g18050	Cz06g18050.t1	Cz06g18050.t1	PF13659	PTHR18895,PTHR18895:SF71		2.1.1.72	K02493		AT3G13440.1		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cre01.g036750.t1.2	g825.t1,Cre01.g036750.t1.1,DMA1	
38248704	Cz06g18060	Cz06g18060.t1	Cz06g18060.t1												
38248843	Cz06g18070	Cz06g18070.t1	Cz06g18070.t1	PF01900	PTHR10993,PTHR10993:SF12	KOG4639	3.1.26.5	K03537	GO:0008033,GO:0004540	AT1G04635.1	EMB1687	ribonuclease P family protein / Rpp14 family protein	Cre01.g026100.t1.2	g600.t1,Cre01.g026100.t1.1	Ribonuclease P-related
38248568	Cz06g18080	Cz06g18080.t1	Cz06g18080.t1												
38249154	Cz06g18090	Cz06g18090.t1	Cz06g18090.t1	PF01432			3.4.24.59		GO:0006508,GO:0004222	AT5G51540.1		Zincin-like metalloproteases family protein	Cre02.g073400.t1.1	g1299.t1	
38249390	Cz06g18100	Cz06g18100.t1	Cz06g18100.t1												
38248730	Cz06g18110	Cz06g18110.t1	Cz06g18110.t1	PF05024			2.4.1.198		GO:0017176,GO:0016021,GO:0006506						
38249420	Cz06g18120	Cz06g18120.t1	Cz06g18120.t1												
38248740	Cz06g18130	Cz06g18130.t1	Cz06g18130.t1	PF00076	PTHR24012				GO:0003676	AT3G04500.1		RNA-binding (RRM/RBD/RNP motifs) family protein	Cre02.g088800.t1.2	g1655.t1,Cre02.g088800.t1.1	
38248852	Cz06g18140	Cz06g18140.t1	Cz06g18140.t1	PF00792,PF00454,PF00613	PTHR10048,PTHR10048:SF62		2.7.1.137	K00914	GO:0016773,GO:0048015,GO:0046854	AT1G60490.1	ATVPS34,PI3K,VPS34	vacuolar protein sorting 34	Cre01.g035500.t1.2	g800.t1,Cre01.g035500.t1.1,VPS34	Phosphatidylinositol-3-kinase, probably vacuolar
38249151	Cz06g18150	Cz06g18150.t1	Cz06g18150.t1	PF00324	PTHR11785,PTHR11785:SF342	KOG1286			GO:0055085,GO:0016020,GO:0006810,GO:0015171,GO:0003333	AT4G21120.1	AAT1,CAT1	amino acid transporter 1	Cre01.g041050.t2.1	g919.t1,AOC6	Cationic amino acid transporter, probably mitochondrial
38249242	Cz06g18160	Cz06g18160.t1	Cz06g18160.t1	PF00076					GO:0003676						
38248870	Cz06g18170	Cz06g18170.t1	Cz06g18170.t1	PF04191	PTHR14624	KOG1640	1.3.1.94	K12345		AT1G72590.1		3-oxo-5-alpha-steroid 4-dehydrogenase family protein	Cre17.g720950.t1.1	g17447.t1,SRD3	
38249296	Cz06g18180	Cz06g18180.t1	Cz06g18180.t1										Cre01.g048000.t1.1	g1066.t1	
38249345	Cz06g18190	Cz06g18190.t1	Cz06g18190.t1										Cre01.g048000.t1.1	g1066.t1	
38249418	Cz06g18200	Cz06g18200.t1	Cz06g18200.t1												
38248736	Cz06g18210	Cz06g18210.t1	Cz06g18210.t1										Cre01.g039000.t1.1	g872.t1	
38248454	Cz06g18220	Cz06g18220.t1	Cz06g18220.t1	PF04755	PTHR31906,PTHR31906:SF6					AT2G46910.1		Plastid-lipid associated protein PAP / fibrillin family protein	Cre01.g039550.t1.1	g883.t1,PLP1	Plastid lipid associated protein
38248458	Cz06g18230	Cz06g18230.t1	Cz06g18230.t1	PF00847					GO:0006355,GO:0003700	AT4G37750.1	ANT,CKC,CKC1,DRG	Integrase-type DNA-binding superfamily protein	Cre08.g385350.t1.1	g9067.t1	
38249106	Cz06g18240	Cz06g18240.t1	Cz06g18240.t1		PTHR34799					AT3G57440.1			Cre11.g467641.t1.1	g11572.t1,Cre18.g746600.t1.1	
38248567	Cz06g18250	Cz06g18250.t1	Cz06g18250.t1				2.3.1.225			AT4G15080.1		DHHC-type zinc finger family protein	Cre10.g429600.t1.2	g10611.t1,Cre10.g429600.t1.1	
38249031	Cz06g18260	Cz06g18260.t1	Cz06g18260.t1												
38248975	Cz06g18270	Cz06g18270.t1	Cz06g18270.t1	PF00497,PF00060	PTHR18966				GO:0016020,GO:0004970	AT2G24710.1	ATGLR2.3,GLR2.3	glutamate receptor 2.3	Cre16.g685650.t1.1	g16383.t1,GLR1	Ionotropic glutamate receptor
38248591	Cz06g19010	Cz06g19010.t1	Cz06g19010.t1	PF04258	PTHR12174,PTHR12174:SF42	KOG2443		K09595	GO:0016021,GO:0004190	AT2G43070.1	ATSPPL3,SPPL3	SIGNAL PEPTIDE PEPTIDASE-LIKE 3	Cre14.g617300.t1.2	g14874.t1,Cre14.g617300.t1.1,PSL3	Signal peptide peptidase-like protein
38249233	Cz06g19020	Cz06g19020.t1	Cz06g19020.t1	PF00067	PTHR24305,PTHR24305:SF76	KOG0157	1.14.14.1		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT1G31800.1	CYP97A3,LUT5	cytochrome P450, family 97, subfamily A, polypeptide 3	Cre01.g038500.t1.2	g862.t1,Cre01.g038500.t1.1,CYP3	Cytochrome P450, CYP197 superfamily, CYP197B family
38249377	Cz06g19030	Cz06g19030.t1	Cz06g19030.t1	PF00394,PF07732,PF07731	PTHR11709,PTHR11709:SF33	KOG1263	1.10.3.3		GO:0055114,GO:0016491,GO:0005507	AT5G21105.1		Plant L-ascorbate oxidase	Cre01.g031500.t1.2	g712.t1,Cre01.g031500.t1.1	
38248837	Cz06g19040	Cz06g19040.t1	Cz06g19040.t1	PF12697	PTHR10992,PTHR10992:SF149		3.1.1.3			AT1G80280.1		alpha/beta-Hydrolases superfamily protein	Cre01.g039400.t1.1	g880.t1	
38249179	Cz06g19050	Cz06g19050.t1	Cz06g19050.t1	PF00415	PTHR22870					AT3G03790.3		ankyrin repeat family protein / regulator of chromosome condensation (RCC1) family protein	Cre14.g617350.t1.1	g14875.t1	
38249264	Cz06g19060	Cz06g19060.t1	Cz06g19060.t1												
38248490	Cz06g19070	Cz06g19070.t1	Cz06g19070.t1	PF01753	PTHR12907					AT1G17110.1	UBP15	ubiquitin-specific protease 15	Cre03.g206593.t1.1	g4426.t1	
38248508	Cz06g19080	Cz06g19080.t1	Cz06g19080.t1	PF12698,PF00005	PTHR19229	KOG2355	3.6.3.25		GO:0016887,GO:0005524,GO:0016021,GO:0006810,GO:0005215	AT3G47730.1	ABCA2,ATATH1,ATH1	ATP-binding cassette A2	Cre14.g613950.t2.1	g14793.t1,ABC2	
38249424	Cz06g19100	Cz06g19100.t1	Cz06g19100.t1	PF00251	PTHR31953,PTHR31953:SF1		3.2.1.26			AT5G11920.1	AtcwINV6,cwINV6	6-&1-fructan exohydrolase	Cre12.g488000.t1.2	g12227.t1,Cre12.g488000.t1.1,FFT4	
38249138	Cz06g19110	Cz06g19110.t1	Cz06g19110.t1	PF13920,PF12796	PTHR24188,PTHR24188:SF44	KOG4172,KOG4214				AT3G23280.2	XBAT35	XB3 ortholog 5 in Arabidopsis thaliana	Cre06.g255050.t1.2	g5733.t1,Cre06.g255050.t1.1	
38248929	Cz06g19120	Cz06g19120.t1	Cz06g19120.t1												
38248896	Cz06g19130	Cz06g19130.t1	Cz06g19130.t1	PF06209	PTHR13503			K15180	GO:0045892,GO:0005634				Cre14.g610050.t1.2	g14705.t1,Cre14.g610050.t1.1	
38249198	Cz06g19140	Cz06g19140.t1	Cz06g19140.t1		PTHR33925,PTHR33925:SF3					AT5G42480.1	ARC6	Chaperone DnaJ-domain superfamily protein	Cre12.g488500.t1.2	g12215.t1,Cre12.g488500.t1.1	
38249409	Cz06g19150	Cz06g19150.t1	Cz06g19150.t1	PF03719,PF00333	PTHR13718	KOG0877		K02981	GO:0006412,GO:0005840,GO:0003735,GO:0003723	AT3G57490.1		Ribosomal protein S5 family protein	Cre01.g039250.t1.1	g877.t1	Ribosomal protein S2, component of cytosolic 80S ribosome and 40S small subunit
38248477	Cz06g19160	Cz06g19160.t1	Cz06g19160.t1					K07935					Cre01.g039200.t1.2	g876.t1,Cre01.g039200.t1.1,FAP9	Intraflagellar transport protein 22
38249032	Cz06g19170	Cz06g19170.t1	Cz06g19170.t1	PF00658,PF00076	PTHR24012,PTHR24012:SF491	KOG0123		K13126	GO:0003723,GO:0003676	AT4G34110.1	ATPAB2,PAB2,PABP2	poly(A) binding protein 2	Cre01.g039300.t1.2	g878.t1,Cre01.g039300.t1.1	Polyadenylate-binding protein RB47
38248815	Cz06g19180	Cz06g19180.t1	Cz06g19180.t1	PF00005,PF01061	PTHR19241	KOG0061	3.6.3.29		GO:0016887,GO:0005524,GO:0016020	AT3G55110.1		ABC-2 type transporter family protein	Cre02.g095151.t1.1	g1923.t1,Cre11.g474600.t1.1,Cre11.g474600.t1.2	
38248480	Cz06g19190	Cz06g19190.t1	Cz06g19190.t1	PF00583	PTHR13947		2.3.1.17		GO:0008080				Cre09.g395917.t1.1	g9822.t1,Cre02.g132550.t1.1,Cre02.g132550.t1.2	
38249042	Cz06g19200	Cz06g19200.t1	Cz06g19200.t1	PF00175,PF00258,PF00667	PTHR19384,PTHR19384:SF85	KOG1158	1.6.2.4	K00327	GO:0055114,GO:0016491,GO:0010181	AT4G30210.2	AR2,ATR2	P450 reductase 2	Cre01.g039350.t1.2	g879.t1,Cre01.g039350.t1.1,NCR2	Cytochrome P450 reductase, possibly CYP505 family
38249408	Cz06g19210	Cz06g19210.t1	Cz06g19210.t1												
38248776	Cz06g19220	Cz06g19220.t1	Cz06g19220.t1	PF00651					GO:0005515	AT2G46260.1		BTB/POZ/Kelch-associated protein	Cre05.g245101.t1.1	g5232.t1	
38248457	Cz06g19230	Cz06g19230.t1	Cz06g19230.t1	PF00929	PTHR12801,PTHR12801:SF51		3.1.13.1	K14570		AT5G25800.1		Polynucleotidyl transferase, ribonuclease H-like superfamily protein	Cre14.g610663.t1.1	g14722.t1	
38248907	Cz06g19240	Cz06g19240.t1	Cz06g19240.t1										Cre01.g039550.t1.1	g883.t1,PLP1	Plastid lipid associated protein
38249290	Cz06g19250	Cz06g19250.t1	Cz06g19250.t1		PTHR13734,PTHR13734:SF5		2.7.7.72			AT1G22660.1		Polynucleotide adenylyltransferase family protein	Cre17.g726000.t1.2	g17556.t1,Cre17.g726000.t1.1	
38249365	Cz06g19260	Cz06g19260.t1	Cz06g19260.t1	PF13423	PTHR24006	KOG1872	3.4.19.12	K11843		AT1G51710.1	ATUBP6,UBP6	ubiquitin-specific protease 6	Cre17.g726050.t1.2	g17557.t1,Cre17.g726050.t1.1	
38249199	Cz06g20010	Cz06g20010.t1	Cz06g20010.t1	PF01743	PTHR13734,PTHR13734:SF5		2.7.7.72		GO:0016779,GO:0006396,GO:0003723	AT1G22660.1		Polynucleotide adenylyltransferase family protein	Cre17.g726100.t1.2	g17558.t1,Cre17.g726100.t1.1	
38248693	Cz06g20020	Cz06g20020.t1	Cz06g20020.t1												
38248988	Cz06g20030	Cz06g20030.t1	Cz06g20030.t1				3.6.4.13	K03257		AT4G37020.1			Cre01.g037900.t1.1	g849.t1	
38248832	Cz06g20040	Cz06g20040.t1	Cz06g20040.t1	PF00364	PTHR18866					AT3G15690.2		Single hybrid motif superfamily protein	Cre01.g037850.t1.1	g848.t1,BCC2,BXP2	Acetyl-CoA biotin carboxyl carrier
38248661	Cz06g20050	Cz06g20050.t1	Cz06g20050.t1												
38249252	Cz06g20060	Cz06g20060.t1	Cz06g20060.t1	PF01940	PTHR13353	KOG4491			GO:0016021	AT5G19930.2		Protein of unknown function DUF92, transmembrane	Cre17.g726350.t1.1	g17563.t1	
38248662	Cz06g20070	Cz06g20070.t1	Cz06g20070.t1	PF00013					GO:0003723	AT5G51300.2		splicing factor-related			
38248673	Cz06g20080	Cz06g20080.t1	Cz06g20080.t1	PF16166	PTHR33510					AT2G47840.1		Uncharacterised conserved protein ycf60	Cre01.g039150.t1.2	g875.t1,Cre01.g039150.t1.1,TIC21	Tic20-like chloroplast import component protein
38249094	Cz06g20090	Cz06g20090.t1	Cz06g20090.t1		PTHR18460					AT1G79190.1		ARM repeat superfamily protein	Cre01.g039600.t1.1	g884.t1	
38249121	Cz06g20100	Cz06g20100.t1	Cz06g20100.t1	PF00474	PTHR11819,PTHR11819:SF94				GO:0055085,GO:0016020,GO:0006810,GO:0005215	AT5G45380.1	ATDUR3,DUR3	solute:sodium symporters;urea transmembrane transporters	Cre08.g360200.t1.2	g8435.t1,Cre08.g360200.t1.1,DUR3A	Urea active transporter
38249221	Cz06g20110	Cz06g20110.t1	Cz06g20110.t1	PF01342					GO:0003677				Cre01.g048850.t1.2	g1084.t1,Cre01.g048850.t1.1	
38249182	Cz06g20120	Cz06g20120.t1	Cz06g20120.t1	PF01702	PTHR21148,PTHR21148:SF22		2.4.2.29	K00773	GO:0008616,GO:0008479,GO:0006400				Cre12.g558400.t1.1	g13361.t1,TRR2	
38248680	Cz06g20130	Cz06g20130.t1	Cz06g20130.t1							AT1G05960.2		ARM repeat superfamily protein	Cre01.g024950.t1.2	g573.t1,Cre01.g024950.t1.1	
38249379	Cz06g20140	Cz06g20140.t1	Cz06g20140.t1												
38248511	Cz06g20150	Cz06g20150.t1	Cz06g20150.t1					K11086		AT4G20440.2	smB	small nuclear ribonucleoprotein associated protein B	Cre14.g611150.t1.2	g14732.t1,Cre14.g611150.t1.1	
38248884	Cz06g20160	Cz06g20160.t1	Cz06g20160.t1												
38248509	Cz06g20170	Cz06g20170.t1	Cz06g20170.t1	PF13360,PF01011	PTHR32303,PTHR32303:SF5		1.1.2.6						Cre17.g704000.t1.2	g17068.t1,Cre17.g704000.t1.1	
38249055	Cz06g20180	Cz06g20180.t1	Cz06g20180.t1	PF00612					GO:0005515				Cre14.g612750.t1.1	g14765.t1	Flagellar Associated Protein
38249166	Cz06g20190	Cz06g20190.t1	Cz06g20190.t1	PF00795	PTHR23088,PTHR23088:SF9	KOG0807	3.5.1.6	K01431	GO:0016810,GO:0006807	AT5G64370.1	BETA-UP,PYD3	beta-ureidopropionase	Cre01.g022650.t1.2	g522.t1,Cre01.g022650.t1.1	
38248666	Cz06g20200	Cz06g20200.t1	Cz06g20200.t1				3.5.1.6			AT5G64370.1	BETA-UP,PYD3	beta-ureidopropionase	Cre01.g022650.t1.2	g522.t1,Cre01.g022650.t1.1	
